2025-09-08 14:10:47.087 | INFO     | __main__:main:89 - Starting the time-alignment of induvidual tests.
2025-09-08 14:10:49.032 | INFO     | __main__:time_align:61 - Interpolating data for Calculated_ClutchSlipPower_kJ_t8 from file Calculated_ClutchSlipPower_kJ_t8.csv.
2025-09-08 14:10:49.044 | INFO     | __main__:time_align:76 - Added interpolated data for Calculated_ClutchSlipPower_kJ_t8 to time-aligned DataFrame for clt_dc_2.
2025-09-08 14:10:49.047 | INFO     | __main__:time_align:61 - Interpolating data for CAN1_TCM_TST_MSG_112_70h_tmpCltActTC_t7 from file CAN1_TCM_TST_MSG_112_70h_tmpCltActTC_t7.csv.
2025-09-08 14:10:49.054 | INFO     | __main__:time_align:76 - Added interpolated data for CAN1_TCM_TST_MSG_112_70h_tmpCltActTC_t7 to time-aligned DataFrame for clt_dc_2.
2025-09-08 14:10:49.058 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_CGW_C1_TotalVehDist_Cval_DIAG_t0 from file CAN2_CGW_C1_TotalVehDist_Cval_DIAG_t0.csv.
2025-09-08 14:10:49.068 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_CGW_C1_TotalVehDist_Cval_DIAG_t0 to time-aligned DataFrame for clt_dc_2.
2025-09-08 14:10:49.072 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_CPC_C12_HiResAccelPdlPosn_Cval_t1 from file CAN2_CPC_C12_HiResAccelPdlPosn_Cval_t1.csv.
2025-09-08 14:10:49.075 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_CPC_C12_HiResAccelPdlPosn_Cval_t1 to time-aligned DataFrame for clt_dc_2.
2025-09-08 14:10:49.088 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_MCM_C02_EngSpd_Cval_PT_t6 from file CAN2_MCM_C02_EngSpd_Cval_PT_t6.csv.
2025-09-08 14:10:49.092 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_MCM_C02_EngSpd_Cval_PT_t6 to time-aligned DataFrame for clt_dc_2.
2025-09-08 14:10:49.105 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_MCM_C02_EngTrq_Cval_PT_t6 from file CAN2_MCM_C02_EngTrq_Cval_PT_t6.csv.
2025-09-08 14:10:49.108 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_MCM_C02_EngTrq_Cval_PT_t6 to time-aligned DataFrame for clt_dc_2.
2025-09-08 14:10:49.108 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_TCM_C02_Clutch_Cval_PT_t3 from file CAN2_TCM_C02_Clutch_Cval_PT_t3.csv.
2025-09-08 14:10:49.132 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_TCM_C02_Clutch_Cval_PT_t3 to time-aligned DataFrame for clt_dc_2.
2025-09-08 14:10:49.140 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_TCM_C02_Clutch_Stat_TCM_PT_t3 from file CAN2_TCM_C02_Clutch_Stat_TCM_PT_t3.csv.
2025-09-08 14:10:49.142 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_TCM_C02_Clutch_Stat_TCM_PT_t3 to time-aligned DataFrame for clt_dc_2.
2025-09-08 14:10:49.159 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_TCM_C03_InShaftSpd_Cval_PT_t9 from file CAN2_TCM_C03_InShaftSpd_Cval_PT_t9.csv.
2025-09-08 14:10:49.175 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_TCM_C03_InShaftSpd_Cval_PT_t9 to time-aligned DataFrame for clt_dc_2.
2025-09-08 14:10:49.175 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_TCM_C08_CurrGr_Stat_PT_t4 from file CAN2_TCM_C08_CurrGr_Stat_PT_t4.csv.
2025-09-08 14:10:49.192 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_TCM_C08_CurrGr_Stat_PT_t4 to time-aligned DataFrame for clt_dc_2.
2025-09-08 14:10:49.192 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_TCM_C10_DispClutchOvl_Rq_PT_t2 from file CAN2_TCM_C10_DispClutchOvl_Rq_PT_t2.csv.
2025-09-08 14:10:49.216 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_TCM_C10_DispClutchOvl_Rq_PT_t2 to time-aligned DataFrame for clt_dc_2.
2025-09-08 14:10:49.218 | INFO     | __main__:time_align:78 - Time alignment completed for clt_dc_2. Total rows in aligned DataFrame: 63622.
2025-09-08 14:10:49.875 | SUCCESS  | __main__:main:109 - Time-aligned data for clt_dc_2 saved to data/amt_aligned\g90amt_clt_dc_2.csv.
2025-09-08 14:10:49.893 | INFO     | __main__:time_align:17 - Starting time alignment for clt_dc_3 in data/amt_csv/clt_dc_3.
2025-09-08 14:10:49.894 | INFO     | __main__:time_align:26 - Found 12 parameter files to process.
2025-09-08 14:10:49.933 | INFO     | __main__:time_align:37 - Processing file: Calculated_CltSlip_INT_STG_t5.csv
2025-09-08 14:10:49.991 | INFO     | __main__:time_align:37 - Processing file: Calculated_ClutchSlipPower_kJ_t8.csv
2025-09-08 14:10:49.992 | INFO     | __main__:time_align:37 - Processing file: CAN1_TCM_TST_MSG_112_70h_tmpCltActTC_t7.csv
2025-09-08 14:10:50.001 | INFO     | __main__:time_align:37 - Processing file: CAN2_CGW_C1_TotalVehDist_Cval_DIAG_t0.csv
2025-09-08 14:10:50.037 | INFO     | __main__:time_align:37 - Processing file: CAN2_CPC_C12_HiResAccelPdlPosn_Cval_t1.csv
2025-09-08 14:10:50.082 | INFO     | __main__:time_align:37 - Processing file: CAN2_MCM_C02_EngSpd_Cval_PT_t6.csv
2025-09-08 14:10:50.142 | INFO     | __main__:time_align:37 - Processing file: CAN2_MCM_C02_EngTrq_Cval_PT_t6.csv
2025-09-08 14:10:50.195 | INFO     | __main__:time_align:37 - Processing file: CAN2_TCM_C02_Clutch_Cval_PT_t3.csv
2025-09-08 14:10:50.252 | INFO     | __main__:time_align:37 - Processing file: CAN2_TCM_C02_Clutch_Stat_TCM_PT_t3.csv
2025-09-08 14:10:50.296 | INFO     | __main__:time_align:37 - Processing file: CAN2_TCM_C03_InShaftSpd_Cval_PT_t9.csv
2025-09-08 14:10:50.313 | INFO     | __main__:time_align:37 - Processing file: CAN2_TCM_C08_CurrGr_Stat_PT_t4.csv
2025-09-08 14:10:50.332 | INFO     | __main__:time_align:37 - Processing file: CAN2_TCM_C10_DispClutchOvl_Rq_PT_t2.csv
2025-09-08 14:10:50.334 | INFO     | __main__:time_align:47 - Time range for alignment: 0.008635242 to 1020.852697096 seconds.
2025-09-08 14:10:50.337 | INFO     | __main__:time_align:54 - Creating time-aligned DataFrame with 102085 time points.
2025-09-08 14:10:50.340 | INFO     | __main__:time_align:61 - Interpolating data for Calculated_CltSlip_INT_STG_t5 from file Calculated_CltSlip_INT_STG_t5.csv.
2025-09-08 14:10:50.351 | INFO     | __main__:time_align:76 - Added interpolated data for Calculated_CltSlip_INT_STG_t5 to time-aligned DataFrame for clt_dc_3.
2025-09-08 14:10:50.357 | INFO     | __main__:time_align:61 - Interpolating data for Calculated_ClutchSlipPower_kJ_t8 from file Calculated_ClutchSlipPower_kJ_t8.csv.
2025-09-08 14:10:50.362 | INFO     | __main__:time_align:76 - Added interpolated data for Calculated_ClutchSlipPower_kJ_t8 to time-aligned DataFrame for clt_dc_3.
2025-09-08 14:10:50.375 | INFO     | __main__:time_align:61 - Interpolating data for CAN1_TCM_TST_MSG_112_70h_tmpCltActTC_t7 from file CAN1_TCM_TST_MSG_112_70h_tmpCltActTC_t7.csv.
2025-09-08 14:10:50.383 | INFO     | __main__:time_align:76 - Added interpolated data for CAN1_TCM_TST_MSG_112_70h_tmpCltActTC_t7 to time-aligned DataFrame for clt_dc_3.
2025-09-08 14:10:50.392 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_CGW_C1_TotalVehDist_Cval_DIAG_t0 from file CAN2_CGW_C1_TotalVehDist_Cval_DIAG_t0.csv.
2025-09-08 14:10:50.409 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_CGW_C1_TotalVehDist_Cval_DIAG_t0 to time-aligned DataFrame for clt_dc_3.
2025-09-08 14:10:50.412 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_CPC_C12_HiResAccelPdlPosn_Cval_t1 from file CAN2_CPC_C12_HiResAccelPdlPosn_Cval_t1.csv.
2025-09-08 14:10:50.432 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_CPC_C12_HiResAccelPdlPosn_Cval_t1 to time-aligned DataFrame for clt_dc_3.
2025-09-08 14:10:50.437 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_MCM_C02_EngSpd_Cval_PT_t6 from file CAN2_MCM_C02_EngSpd_Cval_PT_t6.csv.
2025-09-08 14:10:50.461 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_MCM_C02_EngSpd_Cval_PT_t6 to time-aligned DataFrame for clt_dc_3.
2025-09-08 14:10:50.466 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_MCM_C02_EngTrq_Cval_PT_t6 from file CAN2_MCM_C02_EngTrq_Cval_PT_t6.csv.
2025-09-08 14:10:50.493 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_MCM_C02_EngTrq_Cval_PT_t6 to time-aligned DataFrame for clt_dc_3.
2025-09-08 14:10:50.498 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_TCM_C02_Clutch_Cval_PT_t3 from file CAN2_TCM_C02_Clutch_Cval_PT_t3.csv.
2025-09-08 14:10:50.515 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_TCM_C02_Clutch_Cval_PT_t3 to time-aligned DataFrame for clt_dc_3.
2025-09-08 14:10:50.528 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_TCM_C02_Clutch_Stat_TCM_PT_t3 from file CAN2_TCM_C02_Clutch_Stat_TCM_PT_t3.csv.
2025-09-08 14:10:50.551 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_TCM_C02_Clutch_Stat_TCM_PT_t3 to time-aligned DataFrame for clt_dc_3.
2025-09-08 14:10:50.556 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_TCM_C03_InShaftSpd_Cval_PT_t9 from file CAN2_TCM_C03_InShaftSpd_Cval_PT_t9.csv.
2025-09-08 14:10:50.577 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_TCM_C03_InShaftSpd_Cval_PT_t9 to time-aligned DataFrame for clt_dc_3.
2025-09-08 14:10:50.587 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_TCM_C08_CurrGr_Stat_PT_t4 from file CAN2_TCM_C08_CurrGr_Stat_PT_t4.csv.
2025-09-08 14:10:50.620 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_TCM_C08_CurrGr_Stat_PT_t4 to time-aligned DataFrame for clt_dc_3.
2025-09-08 14:10:50.623 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_TCM_C10_DispClutchOvl_Rq_PT_t2 from file CAN2_TCM_C10_DispClutchOvl_Rq_PT_t2.csv.
2025-09-08 14:10:50.648 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_TCM_C10_DispClutchOvl_Rq_PT_t2 to time-aligned DataFrame for clt_dc_3.
2025-09-08 14:10:50.648 | INFO     | __main__:time_align:78 - Time alignment completed for clt_dc_3. Total rows in aligned DataFrame: 102085.
2025-09-08 14:10:51.775 | SUCCESS  | __main__:main:109 - Time-aligned data for clt_dc_3 saved to data/amt_aligned\g90amt_clt_dc_3.csv.
2025-09-08 14:10:51.775 | INFO     | __main__:time_align:17 - Starting time alignment for Clt_Launches_G90 in data/amt_csv/Clt_Launches_G90.
2025-09-08 14:10:51.775 | INFO     | __main__:time_align:26 - Found 14 parameter files to process.
2025-09-08 14:10:51.830 | INFO     | __main__:time_align:37 - Processing file: CAN1_TCM_TST_MSG_101_65h_nGbOutD3Sns_t1.csv
2025-09-08 14:10:51.841 | INFO     | __main__:time_align:37 - Processing file: CAN1_TCM_TST_MSG_112_70h_tmpCltActTC_t9.csv
2025-09-08 14:10:51.849 | INFO     | __main__:time_align:37 - Processing file: CAN2_CPC_C10_VehSpd_Cval_PT_t8.csv
2025-09-08 14:10:51.877 | INFO     | __main__:time_align:37 - Processing file: CAN2_CPC_C12_HiResAccelPdlPosn_Cval_t7.csv
2025-09-08 14:10:51.911 | INFO     | __main__:time_align:37 - Processing file: CAN2_HRW_BS_SpdFtAxleLtWhl_Cval_t0.csv
2025-09-08 14:10:51.947 | INFO     | __main__:time_align:37 - Processing file: CAN2_HRW_BS_SpdFtAxleRtWhl_Cval_t0.csv
2025-09-08 14:10:51.981 | INFO     | __main__:time_align:37 - Processing file: CAN2_HRW_BS_SpdR_AxleLtWhl_Cval_t0.csv
2025-09-08 14:10:52.053 | INFO     | __main__:time_align:37 - Processing file: CAN2_HRW_BS_SpdR_AxleRtWhl_Cval_t0.csv
2025-09-08 14:10:52.081 | INFO     | __main__:time_align:37 - Processing file: CAN2_MCM_C02_EngSpd_Cval_PT_t6.csv
2025-09-08 14:10:52.146 | INFO     | __main__:time_align:37 - Processing file: CAN2_MCM_C02_EngTrq_Cval_PT_t6.csv
2025-09-08 14:10:52.184 | INFO     | __main__:time_align:37 - Processing file: CAN2_TCM_C02_Clutch_Cval_PT_t3.csv
2025-09-08 14:10:52.211 | INFO     | __main__:time_align:37 - Processing file: CAN2_TCM_C03_InShaftSpd_Cval_PT_t5.csv
2025-09-08 14:10:52.225 | INFO     | __main__:time_align:37 - Processing file: CAN2_TCM_C08_CurrGr_Stat_PT_t4.csv
2025-09-08 14:10:52.258 | INFO     | __main__:time_align:37 - Processing file: CAN2_TCM_C11_GrShift_Stat_PT_t2.csv
2025-09-08 14:10:52.267 | INFO     | __main__:time_align:47 - Time range for alignment: 0.009873676 to 729.749511126 seconds.
2025-09-08 14:10:52.277 | INFO     | __main__:time_align:54 - Creating time-aligned DataFrame with 72974 time points.
2025-09-08 14:10:52.283 | INFO     | __main__:time_align:61 - Interpolating data for CAN1_TCM_TST_MSG_101_65h_nGbOutD3Sns_t1 from file CAN1_TCM_TST_MSG_101_65h_nGbOutD3Sns_t1.csv.
2025-09-08 14:10:52.295 | INFO     | __main__:time_align:76 - Added interpolated data for CAN1_TCM_TST_MSG_101_65h_nGbOutD3Sns_t1 to time-aligned DataFrame for Clt_Launches_G90.
2025-09-08 14:10:52.297 | INFO     | __main__:time_align:61 - Interpolating data for CAN1_TCM_TST_MSG_112_70h_tmpCltActTC_t9 from file CAN1_TCM_TST_MSG_112_70h_tmpCltActTC_t9.csv.
2025-09-08 14:10:52.307 | INFO     | __main__:time_align:76 - Added interpolated data for CAN1_TCM_TST_MSG_112_70h_tmpCltActTC_t9 to time-aligned DataFrame for Clt_Launches_G90.
2025-09-08 14:10:52.309 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_CPC_C10_VehSpd_Cval_PT_t8 from file CAN2_CPC_C10_VehSpd_Cval_PT_t8.csv.
2025-09-08 14:10:52.319 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_CPC_C10_VehSpd_Cval_PT_t8 to time-aligned DataFrame for Clt_Launches_G90.
2025-09-08 14:10:52.322 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_CPC_C12_HiResAccelPdlPosn_Cval_t7 from file CAN2_CPC_C12_HiResAccelPdlPosn_Cval_t7.csv.
2025-09-08 14:10:52.327 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_CPC_C12_HiResAccelPdlPosn_Cval_t7 to time-aligned DataFrame for Clt_Launches_G90.
2025-09-08 14:10:52.338 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_HRW_BS_SpdFtAxleLtWhl_Cval_t0 from file CAN2_HRW_BS_SpdFtAxleLtWhl_Cval_t0.csv.
2025-09-08 14:10:52.342 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_HRW_BS_SpdFtAxleLtWhl_Cval_t0 to time-aligned DataFrame for Clt_Launches_G90.
2025-09-08 14:10:52.353 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_HRW_BS_SpdFtAxleRtWhl_Cval_t0 from file CAN2_HRW_BS_SpdFtAxleRtWhl_Cval_t0.csv.
2025-09-08 14:10:52.369 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_HRW_BS_SpdFtAxleRtWhl_Cval_t0 to time-aligned DataFrame for Clt_Launches_G90.
2025-09-08 14:10:52.372 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_HRW_BS_SpdR_AxleLtWhl_Cval_t0 from file CAN2_HRW_BS_SpdR_AxleLtWhl_Cval_t0.csv.
2025-09-08 14:10:52.385 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_HRW_BS_SpdR_AxleLtWhl_Cval_t0 to time-aligned DataFrame for Clt_Launches_G90.
2025-09-08 14:10:52.393 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_HRW_BS_SpdR_AxleRtWhl_Cval_t0 from file CAN2_HRW_BS_SpdR_AxleRtWhl_Cval_t0.csv.
2025-09-08 14:10:52.409 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_HRW_BS_SpdR_AxleRtWhl_Cval_t0 to time-aligned DataFrame for Clt_Launches_G90.
2025-09-08 14:10:52.412 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_MCM_C02_EngSpd_Cval_PT_t6 from file CAN2_MCM_C02_EngSpd_Cval_PT_t6.csv.
2025-09-08 14:10:52.430 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_MCM_C02_EngSpd_Cval_PT_t6 to time-aligned DataFrame for Clt_Launches_G90.
2025-09-08 14:10:52.430 | INFO     | __main__:time_align:61 - Interpolating data for CAN2_MCM_C02_EngTrq_Cval_PT_t6 from file CAN2_MCM_C02_EngTrq_Cval_PT_t6.csv.
2025-09-08 14:10:52.455 | INFO     | __main__:time_align:76 - Added interpolated data for CAN2_MCM_C02_EngTrq_Cval_PT_t6 to time-aligned DataFrame for Clt_Launches_G90.
