Time,VehSpd
305.113,38.0
305.123,38.0
305.133,38.0
305.143,38.0
305.153,38.0
305.163,38.0
305.173,38.0
305.183,38.0
305.193,38.0
305.203,38.0
305.213,38.0
305.223,38.0
305.233,38.0
305.243,38.0
305.253,38.0
305.263,38.0
305.273,38.0
305.283,38.0
305.293,38.15264863309119
305.303,38.352594815576666
305.313,38.552540998062135
305.323,38.75248718054761
305.333,38.95243336303308
305.343,39.0
305.353,39.0
305.363,39.0
305.373,39.0
305.383,39.0
305.393,39.0
305.403,39.0
305.413,39.0
305.423,39.0
305.433,39.0
305.443,39.0
305.453,39.0
305.463,39.0
305.473,39.0
305.483,39.0
305.493,39.0
305.503,39.0
305.513,39.0
305.523,39.0
305.533,39.0
305.543,39.0
305.553,39.0
305.563,39.0
305.573,39.0
305.583,39.0
305.593,39.0
305.603,39.0
305.613,39.0
305.623,39.0
305.633,39.0
305.643,39.0
305.653,39.0
305.663,39.0
305.673,39.0
305.683,39.0
305.693,39.0
305.703,39.0
305.713,39.0
305.723,39.0
305.733,39.0
305.743,39.0
305.753,39.0
305.763,39.0
305.773,39.0
305.783,39.0
305.793,39.0
305.803,39.0
305.813,39.0
305.823,39.0
305.833,39.0
305.843,39.0
305.853,39.0
305.863,39.0
305.873,39.0
305.883,39.0
305.893,39.0
305.903,39.0
305.913,39.0
305.923,39.0
305.933,39.0
305.943,39.0
305.953,39.0
305.963,39.0
305.973,39.0
305.983,39.0
305.993,39.0
306.003,39.0
306.013,39.0
306.023,39.0
306.033,39.0
306.043,39.0
306.053,39.0
306.063,39.0
306.073,39.0
306.083,39.0
306.093,39.0
306.103,39.0
306.113,39.0
306.123,39.0
306.133,39.0
306.143,39.0
306.153,39.0
306.163,39.0
306.173,39.0
306.183,39.0
306.193,39.0
306.203,39.0
306.213,39.0
306.223,39.0
306.233,39.0
306.243,39.0
306.253,39.0
306.263,39.0
306.273,39.0
306.283,39.0
306.293,39.0
306.303,39.0
306.313,39.0
306.323,39.0
306.333,39.0
306.343,39.0
306.353,39.0
306.363,39.0
306.373,39.0
306.383,39.0
306.393,39.0
306.403,39.0
306.413,39.0
306.423,39.0
306.433,39.0
306.443,39.0
306.453,39.0
306.463,39.0
306.473,39.0
306.483,39.0
306.493,39.0
306.503,39.0
306.513,39.0
306.523,39.0
306.533,39.0
306.543,39.0
306.553,39.0
306.563,39.0
306.573,39.0
306.583,39.0
306.593,39.0
306.603,39.0
306.613,39.0
306.623,39.0
306.633,39.0
306.643,39.0
306.653,39.0
306.663,39.0
306.673,39.0
306.683,39.0
306.693,39.0
306.703,39.0
306.713,39.0
306.723,39.0
306.733,39.0
306.743,39.0
306.753,39.0
306.763,39.0
306.773,39.0
306.783,39.0
306.793,39.0
306.803,39.0
306.813,39.0
306.823,39.0
306.833,39.0
306.843,39.0
306.853,39.0
306.863,39.0
306.873,39.0
306.883,39.0
306.893,39.0
306.903,39.0
306.913,39.0
306.923,39.0
306.933,39.0
306.943,39.0
306.953,39.0
306.963,39.0
306.973,39.0
306.983,39.0
306.993,39.0
307.003,39.0
307.013,39.0
307.023,39.0
307.033,39.0
307.043,39.0
307.053,39.0
307.063,39.0
307.073,39.0
307.083,39.0
307.093,39.0
307.103,39.0
307.113,39.0
307.123,39.0
307.133,39.0
307.143,39.0
307.153,39.0
307.163,39.0
307.173,39.0
307.183,39.0
307.193,39.0
307.203,39.0
307.213,39.0
307.223,39.0
307.233,39.0
307.243,39.0
307.253,39.0
307.263,39.0
307.273,39.0
307.283,39.0
307.293,39.0
307.303,39.0
307.313,39.0
307.323,39.0
307.333,39.0
307.343,39.0
307.353,39.0
307.363,39.0
307.373,39.0
307.383,39.0
307.393,39.0
307.403,39.0
307.413,39.0
307.423,39.0
307.433,39.0
307.443,39.15209164444788
307.453,39.352073426107445
307.463,39.552055207767005
307.473,39.7520369894277
307.483,39.95201877108727
307.493,40.0
307.503,40.0
307.513,40.0
307.523,40.0
307.533,40.0
307.543,39.84831740523505
307.553,39.64882547129244
307.563,39.44933353734983
307.573,39.24984160340722
307.583,39.05034966946461
307.593,39.0
307.603,39.0
307.613,39.0
307.623,39.0
307.633,39.0
307.643,39.0
307.653,39.0
307.663,39.0
307.673,39.0
307.683,39.0
307.693,39.15237002040941
307.703,39.35228932897798
307.713,39.55220863754656
307.723,39.75212794611627
307.733,39.95204725468485
307.743,40.0
307.753,40.0
307.763,40.0
307.773,40.0
307.783,40.0
307.793,40.0
307.803,40.0
307.813,40.0
307.823,40.0
307.833,40.0
307.843,39.85416624613616
307.853,39.65331433274446
307.863,39.45246241935389
307.873,39.25161050596333
307.883,39.05075859257277
307.893,39.0
307.903,39.0
307.913,39.0
307.923,39.0
307.933,39.0
307.943,39.15197833508893
307.953,39.35206208614529
307.963,39.55214583720164
307.973,39.752229588259134
307.983,39.95231333931548
307.993,40.0
308.003,40.0
308.013,40.0
308.023,40.0
308.033,40.0
308.043,40.0
308.053,40.0
308.063,40.0
308.073,40.0
308.083,40.0
308.093,40.0
308.103,40.0
308.113,40.0
308.123,40.0
308.133,40.0
308.143,40.0
308.153,40.0
308.163,40.0
308.173,40.0
308.183,40.0
308.193,40.0
308.203,40.0
308.213,40.0
308.223,40.0
308.233,40.0
308.243,40.0
308.253,40.0
308.263,40.0
308.273,40.0
308.283,40.0
308.293,40.0
308.303,40.0
308.313,40.0
308.323,40.0
308.333,40.0
308.343,40.0
308.353,40.0
308.363,40.0
308.373,40.0
308.383,40.0
308.393,40.0
308.403,40.0
308.413,40.0
308.423,40.0
308.433,40.0
308.443,40.0
308.453,40.0
308.463,40.0
308.473,40.0
308.483,40.0
308.493,40.0
308.503,40.0
308.513,40.0
308.523,40.0
308.533,40.0
308.543,40.0
308.553,40.0
308.563,40.0
308.573,40.0
308.583,40.0
308.593,40.0
308.603,40.0
308.613,40.0
308.623,40.0
308.633,40.0
308.643,40.0
308.653,40.0
308.663,40.0
308.673,40.0
308.683,40.0
308.693,40.0
308.703,40.0
308.713,40.0
308.723,40.0
308.733,40.0
308.743,40.0
308.753,40.0
308.763,40.0
308.773,40.0
308.783,40.0
308.793,40.0
308.803,40.0
308.813,40.0
308.823,40.0
308.833,40.0
308.843,40.0
308.853,40.0
308.863,40.0
308.873,40.0
308.883,40.0
308.893,40.0
308.903,40.0
308.913,40.0
308.923,40.0
308.933,40.0
308.943,40.0
308.953,40.0
308.963,40.0
308.973,40.0
308.983,40.0
308.993,40.0
309.003,40.0
309.013,40.0
309.023,40.0
309.033,40.0
309.043,40.0
309.053,40.0
309.063,40.0
309.073,40.0
309.083,40.0
309.093,40.0
309.103,40.0
309.113,40.0
309.123,40.0
309.133,40.0
309.143,40.0
309.153,40.0
309.163,40.0
309.173,40.0
309.183,40.0
309.193,40.0
309.203,40.0
309.213,40.0
309.223,40.0
309.233,40.0
309.243,40.0
309.253,40.0
309.263,40.0
309.273,40.0
309.283,40.0
309.293,40.0
309.303,40.0
309.313,40.0
309.323,40.0
309.333,40.0
309.343,40.0
309.353,40.0
309.363,40.0
309.373,40.0
309.383,40.0
309.393,40.0
309.403,40.0
309.413,40.0
309.423,40.0
309.433,40.0
309.443,40.0
309.453,40.0
309.463,40.0
309.473,40.0
309.483,40.0
309.493,40.0
309.503,40.0
309.513,40.0
309.523,40.0
309.533,40.0
309.543,40.0
309.553,40.0
309.563,40.0
309.573,40.0
309.583,40.0
309.593,40.0
309.603,40.0
309.613,40.0
309.623,40.0
309.633,40.0
309.643,40.0
309.653,40.0
309.663,40.0
309.673,40.0
309.683,40.0
309.693,40.0
309.703,40.0
309.713,40.0
309.723,40.0
309.733,40.0
309.743,40.0
309.753,40.0
309.763,40.0
309.773,40.0
309.783,40.0
309.793,40.15065807347781
309.803,40.34924772551511
309.813,40.547837377552405
309.823,40.7464270295897
309.833,40.945016681627
309.843,41.0
309.853,41.0
309.863,41.0
309.873,41.0
309.883,41.0
309.893,41.0
309.903,41.0
309.913,41.0
309.923,41.0
309.933,41.0
309.943,40.84830444041171
309.953,40.6483102682421
309.963,40.44831609607249
309.973,40.24832192390174
309.983,40.04832775173213
309.993,40.0
310.003,40.0
310.013,40.0
310.023,40.0
310.033,40.0
310.043,40.14888272926076
310.053,40.34952054483816
310.063,40.550158360415566
310.073,40.75079617599297
310.083,40.951433991570376
310.093,41.0
310.103,41.0
310.113,41.0
310.123,41.0
310.133,41.0
310.143,41.0
310.153,41.0
310.163,41.0
310.173,41.0
310.183,41.0
310.193,41.0
310.203,41.0
310.213,41.0
310.223,41.0
310.233,41.0
310.243,41.0
310.253,41.0
310.263,41.0
310.273,41.0
310.283,41.0
310.293,41.0
310.303,41.0
310.313,41.0
310.323,41.0
310.333,41.0
310.343,41.0
310.353,41.0
310.363,41.0
310.373,41.0
310.383,41.0
310.393,41.0
310.403,41.0
310.413,41.0
310.423,41.0
310.433,41.0
310.443,41.0
310.453,41.0
310.463,41.0
310.473,41.0
310.483,41.0
310.493,41.0
310.503,41.0
310.513,41.0
310.523,41.0
310.533,41.0
310.543,41.0
310.553,41.0
310.563,41.0
310.573,41.0
310.583,41.0
310.593,41.0
310.603,41.0
310.613,41.0
310.623,41.0
310.633,41.0
310.643,41.0
310.653,41.0
310.663,41.0
310.673,41.0
310.683,41.0
310.693,41.0
310.703,41.0
310.713,41.0
310.723,41.0
310.733,41.0
310.743,41.0
310.753,41.0
310.763,41.0
310.773,41.0
310.783,41.0
310.793,41.0
310.803,41.0
310.813,41.0
310.823,41.0
310.833,41.0
310.843,41.0
310.853,41.0
310.863,41.0
310.873,41.0
310.883,41.0
310.893,41.0
310.903,41.0
310.913,41.0
310.923,41.0
310.933,41.0
310.943,41.0
310.953,41.0
310.963,41.0
310.973,41.0
310.983,41.0
310.993,41.0
311.003,41.0
311.013,41.0
311.023,41.0
311.033,41.0
311.043,41.0
311.053,41.0
311.063,41.0
311.073,41.0
311.083,41.0
311.093,41.0
311.103,41.0
311.113,41.0
311.123,41.0
311.133,41.0
311.143,41.0
311.153,41.0
311.163,41.0
311.173,41.0
311.183,41.0
311.193,41.0
311.203,41.0
311.213,41.0
311.223,41.0
311.233,41.0
311.243,41.0
311.253,41.0
311.263,41.0
311.273,41.0
311.283,41.0
311.293,41.0
311.303,41.0
311.313,41.0
311.323,41.0
311.333,41.0
311.343,41.0
311.353,41.0
311.363,41.0
311.373,41.0
311.383,41.0
311.393,41.0
311.403,41.0
311.413,41.0
311.423,41.0
311.433,41.0
311.443,41.0
311.453,41.0
311.463,41.0
311.473,41.0
311.483,41.0
311.493,41.0
311.503,41.0
311.513,41.0
311.523,41.0
311.533,41.0
311.543,41.0
311.553,41.0
311.563,41.0
311.573,41.0
311.583,41.0
311.593,41.0
311.603,41.0
311.613,41.0
311.623,41.0
311.633,41.0
311.643,41.0
311.653,41.0
311.663,41.0
311.673,41.0
311.683,41.0
311.693,41.0
311.703,41.0
311.713,41.0
311.723,41.0
311.733,41.0
311.743,41.0
311.753,41.0
311.763,41.0
311.773,41.0
311.783,41.0
311.793,41.0
311.803,41.0
311.813,41.0
311.823,41.0
311.833,41.0
311.843,41.0
311.853,41.0
311.863,41.0
311.873,41.0
311.883,41.0
311.893,41.0
311.903,41.0
311.913,41.0
311.923,41.0
311.933,41.0
311.943,41.0
311.953,41.0
311.963,41.0
311.973,41.0
311.983,41.0
311.993,41.0
312.003,41.0
312.013,41.0
312.023,41.0
312.033,41.0
312.043,41.0
312.053,41.0
312.063,41.0
312.073,41.0
312.083,41.0
312.093,41.0
312.103,41.0
312.113,41.0
312.123,41.0
312.133,41.0
312.143,41.14753930538518
312.153,41.34842496203249
312.163,41.54931061868095
312.173,41.75019627532826
312.183,41.95108193197557
312.193,42.0
312.203,42.0
312.213,42.0
312.223,42.0
312.233,42.0
312.243,41.84970173893232
312.253,41.64952585238796
312.263,41.4493499658436
312.273,41.24917407929924
312.283,41.04899819275488
312.293,41.0
312.303,41.0
312.313,41.0
312.323,41.0
312.333,41.0
312.343,41.15013348142268
312.353,41.35033059550212
312.363,41.55052770958042
312.373,41.75072482365872
312.383,41.95092193773703
312.393,42.0
312.403,42.0
312.413,42.0
312.423,42.0
312.433,42.0
312.443,42.0
312.453,42.0
312.463,42.0
312.473,42.0
312.483,42.0
312.493,42.0
312.503,42.0
312.513,42.0
312.523,42.0
312.533,42.0
312.543,42.0
312.553,42.0
312.563,42.0
312.573,42.0
312.583,42.0
312.593,42.0
312.603,42.0
312.613,42.0
312.623,42.0
312.633,42.0
312.643,42.0
312.653,42.0
312.663,42.0
312.673,42.0
312.683,42.0
312.693,42.0
312.703,42.0
312.713,42.0
312.723,42.0
312.733,42.0
312.743,42.0
312.753,42.0
312.763,42.0
312.773,42.0
312.783,42.0
312.793,42.0
312.803,42.0
312.813,42.0
312.823,42.0
312.833,42.0
312.843,42.0
312.853,42.0
312.863,42.0
312.873,42.0
312.883,42.0
312.893,42.0
312.903,42.0
312.913,42.0
312.923,42.0
312.933,42.0
312.943,42.0
312.953,42.0
312.963,42.0
312.973,42.0
312.983,42.0
312.993,42.0
313.003,42.0
313.013,42.0
313.023,42.0
313.033,42.0
313.043,42.0
313.053,42.0
313.063,42.0
313.073,42.0
313.083,42.0
313.093,42.0
313.103,42.0
313.113,42.0
313.123,42.0
313.133,42.0
313.143,42.0
313.153,42.0
313.163,42.0
313.173,42.0
313.183,42.0
313.193,42.0
313.203,42.0
313.213,42.0
313.223,42.0
313.233,42.0
313.243,42.0
313.253,42.0
313.263,42.0
313.273,42.0
313.283,42.0
313.293,42.0
313.303,42.0
313.313,42.0
313.323,42.0
313.333,42.0
313.343,42.0
313.353,42.0
313.363,42.0
313.373,42.0
313.383,42.0
313.393,42.0
313.403,42.0
313.413,42.0
313.423,42.0
313.433,42.0
313.443,42.0
313.453,42.0
313.463,42.0
313.473,42.0
313.483,42.0
313.493,42.0
313.503,42.0
313.513,42.0
313.523,42.0
313.533,42.0
313.543,42.0
313.553,42.0
313.563,42.0
313.573,42.0
313.583,42.0
313.593,42.0
313.603,42.0
313.613,42.0
313.623,42.0
313.633,42.0
313.643,42.0
313.653,42.0
313.663,42.0
313.673,42.0
313.683,42.0
313.693,42.0
313.703,42.0
313.713,42.0
313.723,42.0
313.733,42.0
313.743,42.0
313.753,42.0
313.763,42.0
313.773,42.0
313.783,42.0
313.793,42.1488292387678
313.803,42.34754491550303
313.813,42.54626059223827
313.823,42.7449762689735
313.833,42.943691945708736
313.843,43.0
313.853,43.0
313.863,43.0
313.873,43.0
313.883,43.0
313.893,43.0
313.903,43.0
313.913,43.0
313.923,43.0
313.933,43.0
313.943,42.85165399544737
313.953,42.65112084196301
313.963,42.45058768847865
313.973,42.25005453499429
313.983,42.04952138150878
313.993,42.15018236837896
314.003,42.34961413144479
314.013,42.549045894510606
314.023,42.74847765757643
314.033,42.94790942064225
314.043,43.0
314.053,43.0
314.063,43.0
314.073,43.0
314.083,43.0
314.093,43.0
314.103,43.0
314.113,43.0
314.123,43.0
314.133,43.0
314.143,43.0
314.153,43.0
314.163,43.0
314.173,43.0
314.183,43.0
314.193,43.0
314.203,43.0
314.213,43.0
314.223,43.0
314.233,43.0
314.243,43.0
314.253,43.0
314.263,43.0
314.273,43.0
314.283,43.0
314.293,43.0
314.303,43.0
314.313,43.0
314.323,43.0
314.333,43.0
314.343,43.0
314.353,43.0
314.363,43.0
314.373,43.0
314.383,43.0
314.393,43.0
314.403,43.0
314.413,43.0
314.423,43.0
314.433,43.0
314.443,43.0
314.453,43.0
314.463,43.0
314.473,43.0
314.483,43.0
314.493,43.0
314.503,43.0
314.513,43.0
314.523,43.0
314.533,43.0
314.543,43.0
314.553,43.0
314.563,43.0
314.573,43.0
314.583,43.0
314.593,43.0
314.603,43.0
314.613,43.0
314.623,43.0
314.633,43.0
314.643,43.0
314.653,43.0
314.663,43.0
314.673,43.0
314.683,43.0
314.693,43.0
314.703,43.0
314.713,43.0
314.723,43.0
314.733,43.0
314.743,43.0
314.753,43.0
314.763,43.0
314.773,43.0
314.783,43.0
314.793,43.0
314.803,43.0
314.813,43.0
314.823,43.0
314.833,43.0
314.843,43.0
314.853,43.0
314.863,43.0
314.873,43.0
314.883,43.0
314.893,43.0
314.903,43.0
314.913,43.0
314.923,43.0
314.933,43.0
314.943,43.0
314.953,43.0
314.963,43.0
314.973,43.0
314.983,43.0
314.993,43.0
315.003,43.0
315.013,43.0
315.023,43.0
315.033,43.0
315.043,43.0
315.053,43.0
315.063,43.0
315.073,43.0
315.083,43.0
315.093,43.0
315.103,43.0
315.113,43.0
315.123,43.0
315.133,43.0
315.143,43.14408838593752
315.153,43.34542934085823
315.163,43.546770295780085
315.173,43.7481112507008
315.183,43.94945220562151
315.193,44.0
315.203,44.0
315.213,44.0
315.223,44.0
315.233,44.0
315.243,44.0
315.253,44.0
315.263,44.0
315.273,44.0
315.283,44.0
315.293,44.0
315.303,44.0
315.313,44.0
315.323,44.0
315.333,44.0
315.343,44.0
315.353,44.0
315.363,44.0
315.373,44.0
315.383,44.0
315.393,44.0
315.403,44.0
315.413,44.0
315.423,44.0
315.433,44.0
315.443,44.0
315.453,44.0
315.463,44.0
315.473,44.0
315.483,44.0
315.493,44.0
315.503,44.0
315.513,44.0
315.523,44.0
315.533,44.0
315.543,44.0
315.553,44.0
315.563,44.0
315.573,44.0
315.583,44.0
315.593,44.0
315.603,44.0
315.613,44.0
315.623,44.0
315.633,44.0
315.643,44.0
315.653,44.0
315.663,44.0
315.673,44.0
315.683,44.0
315.693,44.0
315.703,44.0
315.713,44.0
315.723,44.0
315.733,44.0
315.743,44.0
315.753,44.0
315.763,44.0
315.773,44.0
315.783,44.0
315.793,44.0
315.803,44.0
315.813,44.0
315.823,44.0
315.833,44.0
315.843,44.0
315.853,44.0
315.863,44.0
315.873,44.0
315.883,44.0
315.893,44.0
315.903,44.0
315.913,44.0
315.923,44.0
315.933,44.0
315.943,44.0
315.953,44.0
315.963,44.0
315.973,44.0
315.983,44.0
315.993,44.0
316.003,44.0
316.013,44.0
316.023,44.0
316.033,44.0
316.043,44.0
316.053,44.0
316.063,44.0
316.073,44.0
316.083,44.0
316.093,44.0
316.103,44.0
316.113,44.0
316.123,44.0
316.133,44.0
316.143,44.0
316.153,44.0
316.163,44.0
316.173,44.0
316.183,44.0
316.193,44.0
316.203,44.0
316.213,44.0
316.223,44.0
316.233,44.0
316.243,44.0
316.253,44.0
316.263,44.0
316.273,44.0
316.283,44.0
316.293,44.14629518443738
316.303,44.34581757571787
316.313,44.54533996699835
316.323,44.74486235827884
316.333,44.94438474955932
316.343,44.85510848109876
316.353,44.654221282875696
316.363,44.45333408465377
316.373,44.25244688643185
316.383,44.05155968820992
316.393,44.0
316.403,44.0
316.413,44.0
316.423,44.0
316.433,44.0
316.443,44.0
316.453,44.0
316.463,44.0
316.473,44.0
316.483,44.0
316.493,44.14672275989533
316.503,44.34652103157215
316.513,44.54631930324896
316.523,44.74611757492576
316.533,44.945915846602574
316.543,45.0
316.553,45.0
316.563,45.0
316.573,45.0
316.583,45.0
316.593,45.0
316.603,45.0
316.613,45.0
316.623,45.0
316.633,45.0
316.643,45.0
316.653,45.0
316.663,45.0
316.673,45.0
316.683,45.0
316.693,44.85390545476659
316.703,44.65413661927246
316.713,44.45436778377833
316.723,44.254598948284205
316.733,44.05483011278894
316.743,44.14558342370354
316.753,44.34624084966735
316.763,44.54689827563116
316.773,44.74755570159496
316.783,44.94821312755877
316.793,45.0
316.803,45.0
316.813,45.0
316.823,45.0
316.833,45.0
316.843,45.0
316.853,45.0
316.863,45.0
316.873,45.0
316.883,45.0
316.893,45.0
316.903,45.0
316.913,45.0
316.923,45.0
316.933,45.0
316.943,45.0
316.953,45.0
316.963,45.0
316.973,45.0
316.983,45.0
316.993,45.0
317.003,45.0
317.013,45.0
317.023,45.0
317.033,45.0
317.043,45.0
317.053,45.0
317.063,45.0
317.073,45.0
317.083,45.0
317.093,45.0
317.103,45.0
317.113,45.0
317.123,45.0
317.133,45.0
317.143,45.0
317.153,45.0
317.163,45.0
317.173,45.0
317.183,45.0
317.193,45.0
317.203,45.0
317.213,45.0
317.223,45.0
317.233,45.0
317.243,45.0
317.253,45.0
317.263,45.0
317.273,45.0
317.283,45.0
317.293,45.0
317.303,45.0
317.313,45.0
317.323,45.0
317.333,45.0
317.343,45.0
317.353,45.0
317.363,45.0
317.373,45.0
317.383,45.0
317.393,45.0
317.403,45.0
317.413,45.0
317.423,45.0
317.433,45.0
317.443,45.0
317.453,45.0
317.463,45.0
317.473,45.0
317.483,45.0
317.493,45.0
317.503,45.0
317.513,45.0
317.523,45.0
317.533,45.0
317.543,45.0
317.553,45.0
317.563,45.0
317.573,45.0
317.583,45.0
317.593,45.14152998018649
317.603,45.34169542493418
317.613,45.54186086968073
317.623,45.742026314427285
317.633,45.94219175917384
317.643,46.0
317.653,46.0
317.663,46.0
317.673,46.0
317.683,46.0
317.693,46.0
317.703,46.0
317.713,46.0
317.723,46.0
317.733,46.0
317.743,45.85528580454682
317.753,45.65411636232209
317.763,45.45294692009736
317.773,45.25177747787262
317.783,45.05060803564788
317.793,45.14878657848997
317.803,45.3475846216648
317.813,45.54638266483962
317.823,45.745180708014445
317.833,45.94397875118927
317.843,46.0
317.853,46.0
317.863,46.0
317.873,46.0
317.883,46.0
317.893,46.0
317.903,46.0
317.913,46.0
317.923,46.0
317.933,46.0
317.943,46.0
317.953,46.0
317.963,46.0
317.973,46.0
317.983,46.0
317.993,46.0
318.003,46.0
318.013,46.0
318.023,46.0
318.033,46.0
318.043,46.0
318.053,46.0
318.063,46.0
318.073,46.0
318.083,46.0
318.093,46.0
318.103,46.0
318.113,46.0
318.123,46.0
318.133,46.0
318.143,46.0
318.153,46.0
318.163,46.0
318.173,46.0
318.183,46.0
318.193,46.0
318.203,46.0
318.213,46.0
318.223,46.0
318.233,46.0
318.243,46.0
318.253,46.0
318.263,46.0
318.273,46.0
318.283,46.0
318.293,46.0
318.303,46.0
318.313,46.0
318.323,46.0
318.333,46.0
318.343,46.0
318.353,46.0
318.363,46.0
318.373,46.0
318.383,46.0
318.393,46.0
318.403,46.0
318.413,46.0
318.423,46.0
318.433,46.0
318.443,46.0
318.453,46.0
318.463,46.0
318.473,46.0
318.483,46.0
318.493,46.0
318.503,46.0
318.513,46.0
318.523,46.0
318.533,46.0
318.543,46.0
318.553,46.0
318.563,46.0
318.573,46.0
318.583,46.0
318.593,46.0
318.603,46.0
318.613,46.0
318.623,46.0
318.633,46.0
318.643,46.0
318.653,46.0
318.663,46.0
318.673,46.0
318.683,46.0
318.693,46.14837471055678
318.703,46.34693948831428
318.713,46.545504266071774
318.723,46.74406904382927
318.733,46.9426338215879
318.743,46.85743687505864
318.753,46.6569531921352
318.763,46.45646950921176
318.773,46.25598582628832
318.783,46.05550214336488
318.793,46.14437513031556
318.803,46.34402025710975
318.813,46.54366538390394
318.823,46.74331051069814
318.833,46.94295563749233
318.843,47.0
318.853,47.0
318.863,47.0
318.873,47.0
318.883,47.0
318.893,47.0
318.903,47.0
318.913,47.0
318.923,47.0
318.933,47.0
318.943,47.0
318.953,47.0
318.963,47.0
318.973,47.0
318.983,47.0
318.993,47.0
319.003,47.0
319.013,47.0
319.023,47.0
319.033,47.0
319.043,47.0
319.053,47.0
319.063,47.0
319.073,47.0
319.083,47.0
319.093,47.0
319.103,47.0
319.113,47.0
319.123,47.0
319.133,47.0
319.143,47.0
319.153,47.0
319.163,47.0
319.173,47.0
319.183,47.0
319.193,47.0
319.203,47.0
319.213,47.0
319.223,47.0
319.233,47.0
319.243,47.0
319.253,47.0
319.263,47.0
319.273,47.0
319.283,47.0
319.293,47.0
319.303,47.0
319.313,47.0
319.323,47.0
319.333,47.0
319.343,47.0
319.353,47.0
319.363,47.0
319.373,47.0
319.383,47.0
319.393,47.0
319.403,47.0
319.413,47.0
319.423,47.0
319.433,47.0
319.443,47.0
319.453,47.0
319.463,47.0
319.473,47.0
319.483,47.0
319.493,47.0
319.503,47.0
319.513,47.0
319.523,47.0
319.533,47.0
319.543,47.0
319.553,47.0
319.563,47.0
319.573,47.0
319.583,47.0
319.593,47.14344739147341
319.603,47.34297415389943
319.613,47.54250091632431
319.623,47.74202767874919
319.633,47.94155444117407
319.643,48.0
319.653,48.0
319.663,48.0
319.673,48.0
319.683,48.0
319.693,48.0
319.703,48.0
319.713,48.0
319.723,48.0
319.733,48.0
319.743,48.0
319.753,48.0
319.763,48.0
319.773,48.0
319.783,48.0
319.793,48.0
319.803,48.0
319.813,48.0
319.823,48.0
319.833,48.0
319.843,48.0
319.853,48.0
319.863,48.0
319.873,48.0
319.883,48.0
319.893,48.0
319.903,48.0
319.913,48.0
319.923,48.0
319.933,48.0
319.943,48.0
319.953,48.0
319.963,48.0
319.973,48.0
319.983,48.0
319.993,48.0
320.003,48.0
320.013,48.0
320.023,48.0
320.033,48.0
320.043,48.0
320.053,48.0
320.063,48.0
320.073,48.0
320.083,48.0
320.093,48.0
320.103,48.0
320.113,48.0
320.123,48.0
320.133,48.0
320.143,48.0
320.153,48.0
320.163,48.0
320.173,48.0
320.183,48.0
320.193,48.0
320.203,48.0
320.213,48.0
320.223,48.0
320.233,48.0
320.243,48.0
320.253,48.0
320.263,48.0
320.273,48.0
320.283,48.0
320.293,48.0
320.303,48.0
320.313,48.0
320.323,48.0
320.333,48.0
320.343,48.1444415374424
320.353,48.34500107850687
320.363,48.5455606195702
320.373,48.74612016063352
320.383,48.94667970169685
320.393,49.0
320.403,49.0
320.413,49.0
320.423,49.0
320.433,49.0
320.443,49.0
320.453,49.0
320.463,49.0
320.473,49.0
320.483,49.0
320.493,49.0
320.503,49.0
320.513,49.0
320.523,49.0
320.533,49.0
320.543,49.0
320.553,49.0
320.563,49.0
320.573,49.0
320.583,49.0
320.593,49.0
320.603,49.0
320.613,49.0
320.623,49.0
320.633,49.0
320.643,49.0
320.653,49.0
320.663,49.0
320.673,49.0
320.683,49.0
320.693,49.0
320.703,49.0
320.713,49.0
320.723,49.0
320.733,49.0
320.743,49.0
320.753,49.0
320.763,49.0
320.773,49.0
320.783,49.0
320.793,49.0
320.803,49.0
320.813,49.0
320.823,49.0
320.833,49.0
320.843,49.0
320.853,49.0
320.863,49.0
320.873,49.0
320.883,49.0
320.893,49.0
320.903,49.0
320.913,49.0
320.923,49.0
320.933,49.0
320.943,49.0
320.953,49.0
320.963,49.0
320.973,49.0
320.983,49.0
320.993,49.0
321.003,49.0
321.013,49.0
321.023,49.0
321.033,49.0
321.043,49.0
321.053,49.0
321.063,49.0
321.073,49.0
321.083,49.0
321.093,48.85586933524304
321.103,48.65721410796563
321.113,48.45855888068709
321.123,48.25990365340969
321.133,48.06124842613228
321.143,48.0
321.153,48.0
321.163,48.0
321.173,48.0
321.183,48.0
321.193,48.14497308563751
321.203,48.34443549057437
321.213,48.54389789551123
321.223,48.74336030044809
321.233,48.942822705386085
321.243,49.0
321.253,49.0
321.263,49.0
321.273,49.0
321.283,49.0
321.293,48.85653746289066
321.303,48.656808945874886
321.313,48.45708042885912
321.323,48.25735191184336
321.333,48.0576233948276
321.343,48.0
321.353,48.0
321.363,48.0
321.373,48.0
321.383,48.0
321.393,48.144700426617405
321.403,48.34414529973523
321.413,48.54359017285306
321.423,48.74303504597202
321.433,48.942479919089855
321.443,49.0
321.453,49.0
321.463,49.0
321.473,49.0
321.483,49.0
321.493,49.144618937759695
321.503,49.34402366678627
321.513,49.543428395812846
321.523,49.74283312483942
321.533,49.942237853866
321.543,49.85829688369594
321.553,49.65880693560571
321.563,49.45931698751548
321.573,49.25982703942525
321.583,49.06033709133501
321.593,49.0
321.603,49.0
321.613,49.0
321.623,49.0
321.633,49.0
321.643,49.0
321.653,49.0
321.663,49.0
321.673,49.0
321.683,49.0
321.693,49.0
321.703,49.0
321.713,49.0
