Time,CAN2_TCM_C02_Clutch_Cval_PT_t3
4.164874492,0.4
4.174878846,0.4
4.184871963,0.0
4.195014586,0.0
4.20486881,0.4
4.214884179,0.4
4.224875032,0.0
4.234886151,0.0
4.244881753,0.0
4.254904248,0.0
4.265098262,0.4
4.274880594,0.0
4.284882337,0.0
4.294906315,0.0
4.304869933,0.4
4.314888427,0.4
4.32501755,0.0
4.334901024,0.0
4.344890877,0.0
4.354905871,0.0
4.36510637,0.4
4.374894968,0.4
4.384883445,0.0
4.394913689,0.0
4.404881807,0.4
4.414892676,0.4
4.424880903,0.0
4.434899632,0.0
4.444933251,0.0
4.45491562,0.0
4.464915863,0.4
4.474899341,0.0
4.484905944,0.0
4.494923062,0.0
4.50489343,0.4
4.514902424,0.4
4.524896152,0.0
4.534918898,0.0
4.544904379,0.0
4.554922251,0.0
4.565125003,0.4
4.574904104,0.0
4.584904835,0.0
4.594925456,0.0
4.604904828,0.4
4.614909684,0.4
4.624905556,0.0
4.634905678,0.4
4.644910534,0.0
4.654927906,0.4
4.665123033,0.0
4.674907634,0.0
4.684916005,0.0
4.694942112,0.0
4.704910983,0.0
4.714916714,0.0
4.724912586,0.0
4.734922958,0.0
4.744916064,0.0
4.754935062,0.0
4.765134813,0.4
4.774916539,0.0
4.78492191,0.0
4.794942017,0.0
4.804921263,0.4
4.814918369,0.4
4.824923116,0.0
4.834948364,0.0
4.84493122,0.0
4.854947092,0.0
4.865146844,0.4
4.87494957,0.0
4.88492655,0.4
4.894965673,0.0
4.904924043,0.0
4.914939541,0.4
4.924932647,0.0
4.934953894,0.0
4.944949,0.0
4.954954872,0.4
4.965159624,0.4
4.974938475,0.4
4.984939956,0.0
4.994963828,0.0
5.004941699,0.4
5.014945821,0.4
5.024944677,0.0
5.034951299,0.0
5.04494753,0.0
5.054953277,0.0
5.065167654,0.4
5.07494488,0.0
5.084942736,0.0
5.094963983,0.4
5.104942229,0.0
5.114941835,0.4
5.124948316,0.0
5.134953688,0.0
5.14494981,0.4
5.154961308,0.0
5.165168059,0.4
5.17495441,0.4
5.185176429,0.0
5.194970638,0.0
5.204947884,0.4
5.21495724,0.4
5.224949612,0.0
5.234963594,0.0
5.244962466,0.0
5.254975947,0.0
5.265172089,0.4
5.274958691,0.0
5.284965547,0.0
5.294984918,0.0
5.304963665,0.0
5.314962646,0.0
5.325126163,0.0
5.334985624,0.0
5.344992371,0.0
5.354984743,0.0
5.3649941,0.4
5.374986846,0.0
5.385180848,0.0
5.394993074,0.0
5.405009571,0.0
5.414978926,0.4
5.424970423,0.0
5.434976029,0.0
5.444985651,0.0
5.454986148,0.4
5.465208276,0.4
5.474983001,0.4
5.484982732,0.0
5.495002479,0.0
5.505188856,0.0
5.514982706,0.4
5.524981078,0.0
5.534996436,0.0
5.544987809,0.0
5.554999793,0.0
5.565209437,0.4
5.57499379,0.4
5.585200169,0.0
5.595003646,0.0
5.604987395,0.4
5.614987628,0.4
5.624995252,0.4
5.634992485,0.0
5.645204505,0.0
5.655008733,0.0
5.665202361,0.4
5.674992464,0.0
5.685214093,0.0
5.695017196,0.0
5.704996444,0.4
5.714999302,0.4
5.724999551,0.0
5.735004034,0.0
5.74520893,0.0
5.755016032,0.4
5.765223161,0.4
5.775004264,0.4
5.785003621,0.0
5.795135873,0.0
5.805005853,0.4
5.815010226,0.4
5.8250136,0.0
5.835022459,0.0
5.845216963,0.0
5.855051332,0.0
5.865236085,0.0
5.875018922,0.0
5.885027671,0.0
5.895120047,0.0
5.905226049,0.0
5.915014651,0.0
5.9250394,0.0
5.935024758,0.0
5.945231653,0.0
5.955061756,0.4
5.965248635,0.4
5.975026846,0.4
5.98503172,0.0
5.994987327,0.0
6.005028952,0.4
6.0150242,0.4
6.02523033,0.0
6.035032682,0.0
6.045237687,0.0
6.055040539,0.0
6.065246419,0.0
6.075026145,0.4
6.085243415,0.0
6.095051393,0.0
6.105247647,0.0
6.115027234,0.4
6.125057983,0.0
6.135042356,0.0
6.145254861,0.0
6.155050088,0.0
6.165257108,0.4
6.175035945,0.4
6.185244214,0.0
6.195060817,0.4
6.205044426,0.4
6.215038673,0.4
6.225043156,0.4
6.23504953,0.0
6.24525266,0.0
6.255063388,0.0
6.265258032,0.4
6.275039994,0.0
6.285264264,0.0
6.295071866,0.0
6.3050571,0.4
6.315051458,0.4
6.325186475,0.0
6.33505808,0.0
6.345264459,0.0
6.355073562,0.4
6.365276332,0.4
6.375054418,0.0
6.385263923,0.0
6.395075166,0.4
6.4050814,0.4
6.415056272,0.4
6.425264902,0.0
6.435079379,0.0
6.445102629,0.0
6.455080361,0.0
6.465296256,0.4
6.475063343,0.0
6.485080592,0.0
6.495121326,0.0
6.505273969,0.0
6.515069431,0.0
6.52508568,0.0
6.535078804,0.0
6.545095555,0.0
6.555087914,0.4
6.565312686,0.4
6.5750929,0.4
6.585294546,0.0
6.59508851,0.0
6.605290031,0.0
6.615084869,0.4
6.625083494,0.0
6.635080744,0.0
6.645285376,0.0
6.655086855,0.4
6.665287751,0.0
6.675081214,0.0
6.685301096,0.0
6.695097575,0.0
6.7050977,0.0
6.715083184,0.0
6.725095559,0.0
6.735092295,0.0
6.745295566,0.0
6.755098295,0.4
6.765304066,0.4
6.775089655,0.4
6.785312551,0.0
6.79510914,0.0
6.80510189,0.0
6.81508875,0.4
6.825113375,0.0
6.835105625,0.0
6.845315257,0.0
6.855107485,0.0
6.865308866,0.0
6.87509622,0.0
6.885107596,0.0
6.895121456,0.0
6.90527485,0.0
6.915100065,3.2
6.92511994,5.6000000000000005
6.93510844,7.2
6.945317697,9.600000000000001
6.9551103,12.0
6.965331807,15.600000000000001
6.975105785,18.400000000000002
6.985323792,21.6
6.995179537,24.8
7.005135522,28.0
7.015144881,31.200000000000003
7.025311901,35.6
7.035139881,41.6
7.045333012,49.6
7.055126991,56.400000000000006
7.065323747,70.4
7.075118351,73.2
7.085324982,76.4
7.095143461,79.2
7.105323107,81.2
7.115116321,81.60000000000001
7.125763885,81.60000000000001
7.135123571,81.60000000000001
7.145326702,81.60000000000001
7.155134165,81.60000000000001
7.165560709,81.60000000000001
7.175123541,82.0
7.185333172,82.0
7.195141776,82.0
7.205187903,82.80000000000001
7.215128636,83.2
7.225150011,84.4
7.235134121,84.4
7.245329392,84.80000000000001
7.255152122,84.80000000000001
7.265339377,85.60000000000001
7.275125981,86.0
7.285349863,87.2
7.295155842,87.2
7.305164342,88.4
7.315133701,89.2
7.325269329,90.0
7.335154562,90.4
7.345334066,90.4
7.35514792,90.0
7.365356677,89.60000000000001
7.375148547,89.60000000000001
7.385344803,90.0
7.395161782,90.80000000000001
7.405172033,91.2
7.415144141,92.0
7.425353538,92.4
7.435139501,93.60000000000001
7.445356398,93.60000000000001
7.455158486,94.0
7.465358133,94.0
7.475147862,95.2
7.485364868,95.60000000000001
7.495169972,96.0
7.505346103,96.80000000000001
7.515362353,97.2
7.525191332,97.2
7.535167817,97.60000000000001
7.545357339,97.2
7.555165052,97.2
7.565359825,97.60000000000001
7.575159429,98.0
7.585371436,97.60000000000001
7.595173291,97.60000000000001
7.605187901,98.0
7.615164151,98.0
7.625373032,98.0
7.635160512,98.4
7.645374018,98.4
7.655170998,98.4
7.66537202,98.80000000000001
7.675165483,98.80000000000001
7.685376381,98.4
7.695183861,98.4
7.705201971,98.4
7.715380617,98.4
7.725219973,98.80000000000001
7.735177208,98.80000000000001
7.745373354,98.80000000000001
7.755184943,98.4
7.765383216,98.4
7.77517032,98.80000000000001
7.785402327,98.80000000000001
7.795218432,98.4
7.805214292,98.80000000000001
7.815391438,98.80000000000001
7.825206918,98.80000000000001
7.835195653,99.2
7.845381284,98.4
7.855198888,98.4
7.865386661,98.80000000000001
7.875180249,98.80000000000001
7.885394397,98.80000000000001
7.895207111,98.80000000000001
7.905306505,98.4
7.915396758,98.4
7.925230488,98.80000000000001
7.935192707,98.80000000000001
7.945406745,98.80000000000001
7.955202459,98.4
7.965406106,98.80000000000001
7.975187694,98.80000000000001
7.985398217,98.80000000000001
7.995207556,98.80000000000001
8.005236683,99.2
8.015199182,99.2
8.025397688,98.80000000000001
8.035202044,98.80000000000001
8.04540544,98.80000000000001
8.055214654,98.80000000000001
8.065437052,98.80000000000001
8.075194264,98.80000000000001
8.085431038,98.80000000000001
8.095222126,98.80000000000001
8.105233627,98.80000000000001
8.115197736,98.4
8.125399383,98.80000000000001
8.135203989,98.80000000000001
8.145416386,98.80000000000001
8.155222349,98.80000000000001
8.165427872,98.80000000000001
8.175209585,98.80000000000001
8.185419342,98.80000000000001
8.195224196,98.80000000000001
8.205419719,98.80000000000001
8.215427329,98.80000000000001
8.225266199,98.80000000000001
8.235213043,98.80000000000001
8.24542094,98.4
8.255225529,98.4
8.265420426,98.0
8.275208405,98.0
8.285435178,97.2
8.295230891,96.80000000000001
8.305265268,96.4
8.315434149,96.4
8.325355897,96.0
8.335232005,96.0
8.345437245,96.0
8.35523749,95.60000000000001
8.365426746,96.0
8.375225725,96.0
8.385431998,96.0
8.395245962,96.0
8.405262213,96.0
8.415447595,96.0
8.425435469,96.0
8.435225933,96.0
8.44544033,95.60000000000001
8.455247935,95.60000000000001
8.465435566,96.0
8.475234296,96.0
8.485442319,96.0
8.495257657,95.60000000000001
8.505444289,95.60000000000001
8.51545454,95.60000000000001
8.52528752,96.0
8.535265879,96.0
8.545498041,95.60000000000001
8.555259377,95.60000000000001
8.565461757,96.0
8.575459757,95.60000000000001
8.585473257,96.0
8.595259844,96.0
8.605283469,96.0
8.615458599,96.4
8.625428221,95.60000000000001
8.63525006,95.60000000000001
8.645460706,96.0
8.655264044,96.0
8.665456064,96.0
8.675255542,95.60000000000001
8.685464814,96.0
8.695270276,95.60000000000001
8.705303276,95.60000000000001
8.715470281,95.60000000000001
8.725288509,95.60000000000001
8.735258367,96.0
8.74537776,96.0
8.755272741,95.60000000000001
8.765469621,95.60000000000001
8.775255349,95.60000000000001
8.78546337,96.0
8.795279458,95.60000000000001
8.805296083,96.0
8.815480838,95.60000000000001
8.825369943,95.60000000000001
8.835274049,96.0
8.84547007,95.60000000000001
8.855279298,95.60000000000001
8.865477553,95.60000000000001
8.875263641,96.0
8.885481162,95.60000000000001
8.89528939,95.60000000000001
8.905337641,95.60000000000001
8.91548652,95.60000000000001
8.925369875,95.60000000000001
8.935278981,96.0
8.945476627,95.60000000000001
8.95528648,96.0
8.96548511,96.0
8.975295324,95.60000000000001
8.98551486,95.60000000000001
8.995304322,96.0
9.005328948,96.0
9.015309556,95.60000000000001
9.025360682,96.0
9.035292664,96.0
9.045338915,96.0
9.055327273,95.60000000000001
9.065534543,95.60000000000001
9.075309646,96.0
9.085528418,95.60000000000001
9.095331505,96.0
9.105329504,95.60000000000001
9.115514259,95.60000000000001
9.125730905,96.0
9.135311221,96.0
9.145524742,95.60000000000001
9.155311704,95.60000000000001
9.1655371,95.60000000000001
9.175306828,96.0
9.185525458,96.0
9.195322311,96.0
9.205528067,96.0
9.215517816,96.0
9.22553144,95.60000000000001
9.235311653,95.60000000000001
9.245535424,96.0
9.255316026,95.60000000000001
9.265527907,96.0
9.275312995,96.0
9.285541516,95.60000000000001
9.295331244,96.0
9.305362244,95.60000000000001
9.315528123,95.60000000000001
9.32546648,95.60000000000001
9.335324585,95.60000000000001
9.345532341,95.60000000000001
9.355329584,95.60000000000001
9.365532714,96.0
9.375318427,95.60000000000001
9.385550198,96.0
9.395343051,96.0
9.405360676,96.0
9.41553393,95.60000000000001
9.425539804,95.60000000000001
9.435343767,95.60000000000001
9.445383268,96.0
9.455365266,95.60000000000001
9.465551771,95.60000000000001
9.475323359,96.0
9.48556863,95.60000000000001
9.495357108,95.60000000000001
9.505552863,95.60000000000001
9.515550863,95.60000000000001
9.525379342,95.60000000000001
9.535331947,96.0
9.545548216,95.60000000000001
9.555352802,95.60000000000001
9.56556007,96.0
9.57533428,95.60000000000001
9.585558174,95.60000000000001
9.5953554,95.60000000000001
9.605389523,95.60000000000001
9.615561525,95.60000000000001
9.625388377,95.60000000000001
9.635342357,95.60000000000001
9.645564626,95.60000000000001
9.655356836,95.60000000000001
9.665579105,94.80000000000001
9.675353565,92.4
9.685570334,90.0
9.695356919,86.80000000000001
9.705390183,83.60000000000001
9.715353038,78.80000000000001
9.725399787,73.60000000000001
9.735356517,68.4
9.74556852,62.800000000000004
9.755363621,60.400000000000006
9.765570764,57.2
9.775571746,54.400000000000006
9.785578243,52.0
9.795369094,50.800000000000004
9.805412718,50.0
9.81557372,50.0
9.825425056,49.6
9.835550198,49.2
9.8454083,48.800000000000004
9.855365906,47.6
9.865604785,47.2
9.875380635,45.6
9.885573903,44.400000000000006
9.89540163,43.2
9.905582257,42.400000000000006
9.915594755,41.6
9.925444857,40.800000000000004
9.935369211,40.400000000000006
9.945581965,39.6
9.955376316,38.800000000000004
9.965596209,38.800000000000004
9.97538142,38.0
9.985596438,37.6
9.995380288,37.2
10.005430396,36.4
10.015583664,36.4
10.025588396,35.6
10.035578893,35.2
10.04558875,34.800000000000004
10.055605121,34.4
10.065568993,34.0
10.0755761,33.6
10.085561956,33.2
10.095386198,32.4
10.105427681,32.4
10.115582449,32.4
10.125794576,32.0
10.135373281,32.0
10.145575284,31.6
10.155376635,31.6
10.165604653,31.6
10.175373113,30.8
10.185574491,30.8
10.195384843,30.8
10.205587736,30.400000000000002
10.215601484,30.400000000000002
10.225580464,30.400000000000002
10.235384315,30.400000000000002
10.245591944,30.0
10.25541917,30.400000000000002
10.265579922,30.400000000000002
10.275593294,30.0
10.285604526,30.0
10.295405003,30.0
10.305452751,30.0
10.315600377,30.400000000000002
10.325518981,30.0
10.335599231,30.0
10.345589103,30.0
10.355399204,30.0
10.365582378,30.400000000000002
10.375598329,30.400000000000002
10.385587435,30.0
10.395401537,30.400000000000002
10.405596305,30.400000000000002
10.415600412,30.0
10.42562591,30.0
10.435391135,30.0
10.445600263,29.6
10.455410114,30.0
10.465602226,29.6
10.475629489,29.6
10.48559772,30.0
10.495415947,30.0
10.5056342,29.6
10.515609821,30.0
10.525606444,29.6
10.535409404,30.0
10.545609297,30.0
10.555420274,29.6
10.565618026,30.400000000000002
10.575623648,30.0
10.585615129,30.0
10.595413605,30.0
10.605471978,29.6
10.61562598,29.6
10.625468332,29.6
10.635622083,29.6
10.645608705,30.0
10.65542679,29.6
10.665621559,29.6
10.675631416,30.0
10.685648162,30.0
10.695642535,29.6
10.705483261,29.6
10.715627888,29.6
10.72548499,29.6
10.735639742,29.200000000000003
10.745613113,29.200000000000003
10.755450574,29.200000000000003
10.765618592,28.8
10.775628088,29.200000000000003
10.785622444,28.8
10.795433171,29.200000000000003
10.805493669,29.200000000000003
10.815639421,29.200000000000003
10.825498398,29.200000000000003
10.835582398,29.200000000000003
10.845629646,28.8
10.855654393,29.200000000000003
10.865663485,29.200000000000003
10.875643121,29.200000000000003
10.885634102,29.200000000000003
10.895441579,28.8
10.905498827,28.8
10.915641828,29.200000000000003
10.925499681,28.8
10.935462661,28.8
10.945640804,29.200000000000003
10.955652536,28.8
10.965644533,28.8
10.975655514,28.8
10.985644885,28.8
10.995683009,28.8
11.005530361,28.8
11.015652111,29.200000000000003
11.025647843,29.200000000000003
11.03565884,28.8
11.045647821,28.8
11.055470423,28.8
11.065649316,29.200000000000003
11.075661797,28.8
11.085658169,29.200000000000003
11.09547113,29.200000000000003
11.105516878,28.8
11.115667145,28.8
11.125875148,29.200000000000003
11.135630872,29.6
11.14566587,29.6
11.155463955,30.0
11.165597331,30.400000000000002
11.175676206,30.0
11.185671077,30.400000000000002
11.195479929,30.8
11.205668305,31.200000000000003
11.215677553,31.200000000000003
11.225694159,32.0
11.235682531,32.800000000000004
11.245668028,33.2
11.25569301,33.6
11.265685116,34.4
11.275684988,35.6
11.285669984,36.800000000000004
11.295704733,38.400000000000006
11.305542694,39.6
11.315684461,41.2
11.325633565,43.6
11.335642938,50.800000000000004
11.345668811,56.0
11.355482396,61.6
11.365679024,66.8
11.375479624,71.60000000000001
11.385678517,75.60000000000001
11.395493853,79.60000000000001
11.405554227,82.0
11.415697853,84.0
11.425682725,84.80000000000001
11.435700097,85.2
11.445688828,85.60000000000001
11.455492179,85.60000000000001
11.465688682,86.0
11.475699304,85.60000000000001
11.485690675,85.60000000000001
11.495719283,85.60000000000001
11.505682904,86.0
11.515696135,86.4
11.525566629,87.2
11.53565738,88.0
11.545694988,88.4
11.555597218,89.2
11.56570047,90.4
11.575714844,91.60000000000001
11.585702841,92.0
11.595515178,92.80000000000001
11.605567553,92.80000000000001
11.61571393,93.2
11.625569549,94.0
11.635710177,93.60000000000001
11.645704284,94.0
11.655728158,93.60000000000001
11.66570964,94.0
11.675715264,94.4
11.685706386,94.0
11.695733121,93.60000000000001
11.705712243,94.0
11.715744226,94.0
11.72559097,94.4
11.73566933,94.4
11.745705705,94.4
11.755741329,94.4
11.765709561,95.2
11.775734185,95.2
11.785710307,96.0
11.795748667,96.80000000000001
11.805590895,97.60000000000001
11.815722146,98.4
11.825605016,98.80000000000001
11.835626124,99.2
11.84571825,99.2
11.855746375,100.0
11.865722357,100.0
11.875748356,100.0
11.885725338,99.60000000000001
11.895759962,99.60000000000001
11.90560094,99.2
11.915735442,98.80000000000001
11.925605172,99.2
11.935760439,98.4
11.945719046,98.4
11.955543008,97.60000000000001
11.965731402,97.60000000000001
11.975748526,96.80000000000001
11.985730258,97.2
11.995764758,96.4
12.005610861,96.0
12.015740737,96.0
12.025754611,96.0
12.035741968,96.0
12.045738342,96.0
12.055769716,96.0
12.065748698,96.0
12.075762572,96.0
12.085734929,95.60000000000001
12.095562157,95.60000000000001
12.105621782,96.0
12.115757658,96.0
12.12618031,95.60000000000001
12.135674762,96.0
12.145752122,95.60000000000001
12.155553475,96.0
12.165749994,95.60000000000001
12.175762993,95.60000000000001
12.18574885,96.0
12.195789974,96.0
12.205763206,95.60000000000001
12.215763954,95.60000000000001
12.225761202,96.0
12.23576306,96.0
12.245755808,96.0
12.255788292,95.60000000000001
12.265759664,96.0
12.275766788,95.60000000000001
12.285788271,96.0
12.295789395,95.60000000000001
12.305646123,95.60000000000001
12.315776,96.0
12.325691481,95.60000000000001
12.335704104,95.60000000000001
12.345761463,95.60000000000001
12.355793087,95.60000000000001
12.36576021,95.60000000000001
12.375777334,95.60000000000001
12.385768816,95.60000000000001
12.39579319,96.0
12.405650044,96.0
12.415772545,96.0
12.425767278,95.60000000000001
12.435784886,96.0
12.445775259,95.60000000000001
12.455607237,95.60000000000001
12.465806632,96.0
12.475811239,95.60000000000001
12.485786362,96.0
12.495812095,95.60000000000001
12.505783593,95.60000000000001
12.515787966,95.60000000000001
12.525665071,95.60000000000001
12.535703429,95.60000000000001
12.545782928,95.60000000000001
12.555811426,95.60000000000001
12.565791423,95.60000000000001
12.575796905,96.0
12.585797012,95.60000000000001
12.595645005,95.60000000000001
12.605676754,95.60000000000001
12.615793004,95.60000000000001
12.625677484,95.60000000000001
12.635806234,96.0
12.64578834,96.0
12.655816589,95.60000000000001
12.66578746,96.0
12.675802068,96.0
12.685796065,95.60000000000001
12.695629151,95.60000000000001
12.705678416,95.60000000000001
12.715805027,95.60000000000001
12.725802274,95.60000000000001
12.735691753,96.0
12.745800128,95.60000000000001
12.755826751,95.60000000000001
12.765806998,95.60000000000001
12.775812105,95.60000000000001
12.785808103,95.60000000000001
12.795834835,95.60000000000001
12.805704188,95.60000000000001
12.815811079,96.0
12.825710793,95.60000000000001
12.835654414,96.0
12.84580829,96.0
