Time,CAN2_TCM_C10_DispClutchOvl_Rq_PT_t2
9.839922555,0.0
9.890082252,0.0
9.939904785,0.0
9.990084608,0.0
10.039935407,0.0
10.090118215,0.0
10.140274913,0.0
10.190096444,0.0
10.239910367,0.0
10.290126442,0.0
10.339921598,0.0
10.390110672,0.0
10.439960329,0.0
10.490132028,0.0
10.539942559,0.0
10.59017001,0.0
10.63996228,0.0
10.690135701,0.0
10.73995708,0.0
10.790202769,0.0
10.840043273,0.0
10.890162302,0.0
10.939983306,0.0
10.990186618,0.0
11.040059624,0.0
11.090188793,0.0
11.14025682,0.0
11.190216219,0.0
11.240017972,0.0
11.290226144,0.0
11.340042023,0.0
11.390206194,0.0
11.440058824,0.0
11.490237244,0.0
11.540056623,0.0
11.590227544,0.0
11.640071945,0.0
11.69024399,0.0
11.740077275,0.0
11.79028707,0.0
11.840084104,0.0
11.890258649,0.0
11.940081308,0.0
11.990283354,0.0
12.040102638,0.0
12.090273558,0.0
12.14048826,0.0
12.190307653,0.0
12.240115547,0.0
12.290306983,0.0
12.340142003,0.0
12.390365689,0.0
12.440160707,0.0
12.490348892,0.0
12.540160537,0.0
12.590320346,0.0
12.640148617,0.0
12.690358054,0.0
12.740173076,0.0
12.790403781,0.0
12.840218801,0.0
12.890365614,0.0
12.940187634,0.0
12.990372448,0.0
13.040240345,0.0
13.090372407,0.0
13.140751725,0.0
13.190406617,0.0
13.240220762,0.0
13.2903967,0.0
13.340216971,0.0
13.390408409,0.0
13.440242556,0.0
13.490864162,0.0
13.540245265,0.0
13.590455704,0.0
13.640253599,0.0
13.690440914,0.0
13.740269562,0.0
13.790451126,0.0
13.840272023,0.0
13.890459588,0.0
13.940347628,0.0
13.990502176,0.0
14.040310339,0.0
14.090486637,0.0
14.140867097,0.0
14.190711011,0.0
14.240313012,0.0
14.29048856,0.0
14.340321599,0.0
14.390714809,0.0
14.440332561,0.0
14.490723396,0.0
14.540334022,0.0
14.590882112,0.0
14.640352606,0.0
14.690746433,0.0
14.740368176,0.0
14.790748378,0.0
14.840419247,0.0
14.890794074,0.0
14.940483335,0.0
14.990769893,0.0
15.040383761,0.0
15.090784213,0.0
15.140822749,0.0
15.190795283,0.0
15.240419151,0.0
15.290797977,0.0
15.340428362,0.0
15.390811422,0.0
15.440508934,0.0
15.490958387,0.0
15.540439876,0.0
15.590841938,0.0
15.640445071,0.0
15.690846521,0.0
15.740457263,0.0
15.790859198,0.0
15.840476455,0.0
15.890855156,0.0
15.940542524,0.0
15.990868957,0.0
16.040917008,0.0
16.090891165,0.0
16.140921325,0.0
16.190897233,0.0
16.240509474,0.0
16.290900675,0.0
16.340511166,0.0
16.390911992,0.0
16.440525623,0.0
16.490991951,0.0
16.540533316,0.0
16.590923751,0.0
16.640554386,0.0
16.690929842,0.0
16.740761237,0.0
16.790942047,0.0
16.840814068,0.0
16.890958627,0.0
16.940781772,0.0
16.990961957,0.0
17.041046999,0.0
17.090966786,0.0
17.140968951,0.0
17.191201388,0.0
17.240811886,0.0
17.290988196,0.0
17.340816966,0.0
17.391215923,0.0
17.440833921,0.0
17.491043732,0.0
17.54083325,0.0
17.591226457,0.0
17.64085096,0.0
17.691043407,0.0
17.740875704,0.0
17.791253032,0.0
17.840899057,0.0
17.891059488,0.0
17.940895409,0.0
17.991277112,0.0
18.041149285,0.0
18.091065693,0.0
18.141166138,0.0
18.191302318,0.0
18.240920718,0.0
18.291095149,0.0
18.340938446,0.0
18.39132504,0.0
18.440949173,0.0
18.49112273,0.0
18.540949151,0.0
18.591328745,0.0
18.640989248,0.0
18.691127912,0.0
18.740973194,0.0
18.791352022,0.0
18.841025267,0.0
18.891158322,0.0
18.940985712,0.0
18.99136629,0.0
19.041236306,0.0
19.091181466,0.0
19.141057607,0.0
19.191394559,0.0
19.241055678,0.0
19.291193984,0.0
19.341063,0.0
19.391447953,0.0
19.441038946,0.0
19.491204877,0.0
19.541077393,0.0
19.591453471,0.0
19.641067468,0.0
19.691226409,0.0
19.741117559,0.0
19.791474021,0.0
19.841125024,0.0
19.891296215,0.0
19.941099488,0.0
19.991473826,0.0
20.041345867,0.0
20.091489416,0.0
20.141330206,0.0
20.191491881,0.0
20.241180151,0.0
20.291317575,0.0
20.341154365,0.0
20.391727082,0.0
20.441177705,0.0
20.491323129,0.0
20.541369942,0.0
20.591549242,0.0
20.641188261,0.0
20.691358953,0.0
20.741172602,0.0
20.791549675,0.0
20.84118932,0.0
20.891403263,0.0
20.941175037,0.0
20.991576486,0.0
21.041445653,0.0
21.091381197,0.0
21.141417119,0.0
21.19158067,0.0
21.24122444,0.0
21.291415758,0.0
21.341245158,0.0
21.391591605,0.0
21.441260001,0.0
21.491416442,0.0
21.541251343,0.0
21.591643431,0.0
21.641274553,0.0
21.691441978,0.0
21.741290612,0.0
21.791675558,0.0
21.84129692,0.0
21.891469596,0.0
21.941313605,0.0
21.991697176,0.0
22.041504935,0.0
22.091485713,0.0
22.141531369,0.0
22.191688793,0.0
22.241344531,0.0
22.291496206,0.0
22.341366107,0.0
22.391708536,0.0
22.441356899,0.0
22.491536949,0.0
22.541557729,0.0
22.591737279,0.0
22.641379398,0.0
22.691537461,0.0
22.741379873,0.0
22.791747691,0.0
22.841372567,0.0
22.891589881,0.0
22.941428919,0.0
22.99176486,0.0
23.041612508,0.0
23.09158205,0.0
23.141644344,0.0
23.19179178,0.0
23.241453798,0.0
23.29163597,0.0
23.341452382,0.0
23.391811075,0.0
23.441441716,0.0
23.49168078,0.0
23.541485052,0.0
23.591845119,0.0
23.64148288,0.0
23.691657665,0.0
23.74149444,0.0
23.791849495,0.0
23.841484624,0.0
23.891659034,0.0
23.941512059,0.0
23.99188588,0.0
24.041685623,0.0
24.091707279,0.0
24.141739199,0.0
24.191883483,0.0
24.241523237,0.0
24.291705272,0.0
24.341534547,0.0
24.391958245,0.0
24.441532356,0.0
24.491727267,0.0
24.54152404,0.0
24.591923846,0.0
24.641523226,0.0
24.691793531,0.0
24.741510666,0.0
24.791942476,0.0
24.841530607,0.0
24.891734645,0.0
24.941524547,0.0
24.991949482,0.0
25.041653241,0.0
25.091859294,0.0
25.141846077,0.0
25.191949862,0.0
25.241552869,0.0
25.291725781,0.0
25.341560934,0.0
25.392063262,0.0
25.441544233,0.0
25.491748162,0.0
25.541539673,0.0
25.591955998,0.0
25.641556614,0.0
25.69194894,0.0
25.741576683,0.0
25.791965634,0.0
25.841569751,0.0
25.891794808,0.0
25.941550444,0.0
25.992005522,0.0
26.041666406,0.0
26.091747068,0.0
26.141815604,0.0
26.192000533,0.0
26.241544898,0.0
26.291761455,0.0
26.341537841,0.0
26.391943778,0.0
26.44156516,0.0
26.491768466,0.0
26.541610355,0.0
26.591961165,0.0
26.641621182,0.0
26.691771878,0.0
26.741595032,0.0
26.791978234,0.0
26.841597883,0.0
26.891784204,0.0
26.941608734,0.0
26.992002436,0.0
27.041684212,0.0
27.091818532,0.0
27.141789081,0.0
27.192019013,0.0
27.241630412,0.0
27.291815358,0.0
27.341642388,0.0
27.392042715,0.0
27.441657739,0.0
27.491833935,0.0
27.541661965,0.0
27.592019791,0.0
27.641658806,0.0
27.691867782,0.0
27.741700949,0.0
27.792042537,0.0
27.841609056,0.0
27.891906909,0.0
27.941703809,0.0
27.992059914,0.0
28.041695434,0.0
28.091880518,0.0
28.141881081,0.0
28.192043164,0.0
28.241727686,0.0
28.291915895,0.0
28.341748437,0.0
28.392057541,0.0
28.441753188,0.0
28.491913521,0.0
28.541743813,0.0
28.592052042,0.0
28.641792179,0.0
28.691979617,0.0
28.741778512,0.0
28.792058093,0.0
28.841794971,0.0
28.891962658,0.0
28.941800304,0.0
28.992079886,0.0
29.041793137,0.0
29.0919827,0.0
29.141972492,0.0
29.192081302,0.0
29.241863931,0.0
29.292013743,0.0
29.341840264,0.0
29.392119845,0.0
29.441877598,0.0
29.49202791,0.0
29.541859431,0.0
29.59209887,0.0
29.641870516,0.0
29.692052457,0.0
29.741876856,0.0
29.792057297,0.0
29.841872696,0.0
29.892075137,0.0
29.941896911,0.0
29.992073852,0.0
30.041903626,0.0
30.092070816,0.0
30.141917216,0.0
30.192078781,0.0
30.241931681,0.0
30.292101121,0.0
30.341937771,0.0
30.392135712,0.0
30.44192411,0.0
30.492137427,0.0
30.541954825,0.0
30.592137125,0.0
30.641964165,0.0
30.692145465,0.0
30.74196238,0.0
30.79215568,0.0
30.841994471,0.0
30.892173145,0.0
30.942056687,0.0
30.99215486,0.0
31.042007275,0.0
31.092176825,0.0
31.142025865,0.0
31.192191915,0.0
31.24203358,0.0
31.292210255,0.0
31.34204367,0.0
31.392205595,0.0
31.442065635,0.0
31.49223006,0.0
31.542033584,0.0
31.5922389,0.0
31.642090682,0.0
31.692300219,0.0
31.742078743,0.0
31.792240152,0.0
31.842097053,0.0
31.892283964,0.0
31.942128865,0.0
31.992273274,0.0
32.042085534,0.0
32.09227946,0.0
32.142237114,0.0
32.192289395,0.0
32.242143532,0.0
32.292318332,0.0
32.342198859,0.0
32.392312767,0.0
32.442158153,0.0
32.492309952,0.0
32.542181214,0.0
32.592334513,0.0
32.642145028,0.0
32.692374088,0.0
32.74217223,0.0
32.792342788,0.0
32.842247934,0.0
32.892342615,0.0
32.942185634,0.0
32.992355942,0.0
33.042224711,0.0
33.092377144,0.0
33.142397433,0.0
33.192397346,0.0
33.242247365,0.0
33.292400908,0.0
33.342242441,0.0
33.392412609,0.0
33.442263769,0.0
33.492406811,0.0
33.542243704,0.0
33.592436263,0.0
33.64229091,0.0
33.692465975,0.0
33.742296498,0.0
33.792458688,0.0
33.842265085,0.0
33.892465026,0.0
33.942321175,0.0
33.992485365,0.0
34.042371265,0.0
34.092462702,0.0
34.142345102,0.0
34.192493416,0.0
34.242317689,0.0
34.292497379,0.0
34.342379779,0.0
34.392934011,0.0
34.442321866,0.0
34.492933349,0.0
34.542343454,0.0
34.592502644,0.0
34.642374912,0.0
34.692956242,0.0
34.742370727,0.0
34.793194221,0.0
34.842452045,0.0
34.892961998,0.0
34.942398234,0.0
34.992989315,0.0
35.042454302,0.0
35.09297913,0.0
35.142421741,0.0
35.192999446,0.0
35.242421682,0.0
35.293023888,0.0
35.342443373,0.0
35.393012578,0.0
35.442431298,0.0
35.493024519,0.0
35.542505506,0.0
35.593019584,0.0
35.642473936,0.0
35.693043039,0.0
35.742521145,0.0
35.793245378,0.0
35.842452351,0.0
35.89304383,0.0
35.942487559,0.0
35.993058163,0.0
36.042514893,0.0
36.093069731,0.0
36.142503975,0.0
36.193080439,0.0
36.242501557,0.0
36.293091896,0.0
36.342482624,0.0
36.393098229,0.0
36.442511082,0.0
36.493108937,0.0
36.542497539,0.0
36.59311152,0.0
36.642510255,0.0
36.693189501,0.0
36.742528115,0.0
36.79334913,0.0
36.842745871,0.0
36.893154843,0.0
36.94274673,0.0
36.993154812,0.0
37.042806091,0.0
37.093171171,0.0
37.142827076,0.0
37.19317828,0.0
37.242827685,0.0
37.29318764,0.0
37.342801402,0.0
37.393187624,0.0
37.442806637,0.0
37.493207859,0.0
37.542818371,0.0
37.593222468,0.0
37.642821352,0.0
37.693261071,0.0
37.742841203,0.0
37.793461818,0.0
37.842849928,0.0
37.89323627,0.0
37.942879279,0.0
37.993255871,0.0
38.042862753,0.0
38.093277721,0.0
38.142917855,0.0
38.193286696,0.0
38.24290833,0.0
38.293509803,0.0
38.342889054,0.0
38.393298632,0.0
38.442900904,0.0
38.493313482,0.0
38.542919505,0.0
38.593314332,0.0
38.64292246,0.0
38.693327423,0.0
38.7429318,0.0
38.793564659,0.0
38.842937139,0.0
38.893350727,0.0
38.942974854,0.0
38.993346441,0.0
39.042964193,0.0
39.093357781,0.0
39.143107177,0.0
39.19338398,0.0
39.242990247,0.0
39.293386444,0.0
39.342980196,0.0
39.393390658,0.0
39.443017911,0.0
39.493410873,0.0
39.543033251,0.0
39.593406337,0.0
39.643035338,0.0
39.693427921,0.0
39.743064171,0.0
39.793641525,0.0
39.843072003,0.0
39.893435961,0.0
39.943077461,0.0
39.993451418,0.0
40.043092543,0.0
40.093452376,0.0
40.143114126,0.0
40.193471333,0.0
40.243083333,0.0
40.29348515,0.0
40.34310354,0.0
40.393492108,0.0
40.443132123,0.0
40.49349569,0.0
40.543154581,0.0
40.593718544,0.0
40.643161031,0.0
40.693736608,0.0
40.74316095,0.0
40.793521395,0.0
40.843153259,0.0
40.89354358,0.0
40.943174444,0.0
40.99354575,0.0
41.04322788,0.0
41.093561435,0.0
41.143437711,0.0
41.193567619,0.0
41.243207373,0.0
41.293587304,0.0
41.343221041,0.0
41.393585363,0.0
41.443204975,0.0
41.493599548,0.0
41.54323166,0.0
41.593620733,0.0
41.643257354,0.0
41.693838711,0.0
41.74323244,0.0
41.793614527,0.0
41.843269778,0.0
41.893646739,0.0
41.943286366,0.0
41.993634685,0.0
42.043286578,0.0
42.093661023,0.0
42.14330979,0.0
42.193658109,0.0
42.243496882,0.0
42.293673322,0.0
42.343330089,0.0
42.393687159,0.0
42.443340786,0.0
42.493684246,0.0
42.543341248,0.0
42.593720583,0.0
42.64332584,0.0
42.693925582,0.0
42.743361196,0.0
42.793722149,0.0
42.843361176,0.0
42.893722253,0.0
42.943391531,0.0
42.993744858,0.0
43.043376869,0.0
43.093757838,0.0
43.14341035,0.0
43.193967715,0.0
43.2435941,0.0
43.293773798,0.0
43.343425184,0.0
43.393777277,0.0
43.443400538,0.0
43.493786882,0.0
43.543440894,0.0
43.593794222,0.0
43.643441743,0.0
43.694008334,0.0
43.743456582,0.0
43.793815902,0.0
43.843475671,0.0
43.893821116,0.0
43.943449493,0.0
43.993831955,0.0
44.043480458,0.0
44.093841293,0.0
44.143506297,0.0
44.193883633,0.0
44.243698781,0.0
44.293860955,0.0
44.343511224,0.0
44.393858419,0.0
44.443505297,0.0
44.493884758,0.0
44.543534636,0.0
44.593921722,0.0
44.643531101,0.0
44.693900189,0.0
44.743516944,0.0
44.794121679,0.0
44.843510036,0.0
44.893966252,0.0
44.943491879,0.0
44.99399347,0.0
45.043551598,0.0
45.093926796,0.0
45.14352405,0.0
45.193931265,0.0
45.243717539,0.0
45.293933358,0.0
45.34350836,0.0
45.3939287,0.0
45.443531829,0.0
45.493934652,0.0
45.543511031,0.0
45.593944246,0.0
45.643512864,0.0
45.693967315,0.0
45.743726324,0.0
45.794176151,0.0
45.843527118,0.0
45.893932318,0.0
45.943541183,0.0
45.993937758,0.0
46.043520122,0.0
46.093949557,0.0
46.143607064,0.0
46.193960746,0.0
46.243729382,0.0
46.293955061,0.0
46.3435233,0.0
46.393960375,0.0
46.443552115,0.0
46.493964565,0.0
46.543528929,0.0
46.593947364,0.0
46.64354785,0.0
46.693966297,0.0
46.74351878,0.0
46.794162998,0.0
46.843522461,0.0
46.893987659,0.0
46.943555642,0.0
46.993959964,0.0
47.043600949,0.0
47.093956378,0.0
47.143697883,0.0
47.193994935,0.0
47.243596811,0.0
47.29396224,0.0
47.343611727,0.0
47.393957546,0.0
47.443603032,0.0
47.493971102,0.0
47.543638839,0.0
47.594016143,0.0
47.643619273,0.0
47.69396258,0.0
47.74365384,0.0
47.794169918,0.0
47.84368064,0.0
47.893987338,0.0
47.943673831,0.0
47.993985403,0.0
48.043661771,0.0
48.09402472,0.0
48.143850858,0.0
48.19400177,0.0
48.243679153,0.0
48.294182606,0.0
48.3439041,0.0
48.393971276,0.0
48.443720286,0.0
48.494003093,0.0
48.543712336,0.0
48.593976892,0.0
48.643721916,0.0
48.694012365,0.0
48.743769645,0.0
48.794190364,0.0
48.843738497,0.0
48.89397382,0.0
48.943770585,0.0
48.994052925,0.0
49.043845706,0.0
49.093987637,0.0
49.143908061,0.0
49.193987614,0.0
49.24379902,0.0
49.293983467,0.0
49.343786122,0.0
49.394001321,0.0
49.443795725,0.0
49.493993282,0.0
49.543811329,0.0
49.594011261,0.0
49.643847404,0.0
49.694037461,0.0
49.743862099,0.0
49.794035655,0.0
49.843884419,0.0
49.89405785,0.0
49.943855613,0.0
49.994056294,0.0
50.043898059,0.0
50.094075973,0.0
50.143984506,0.0
50.194084418,0.0
50.243952059,0.0
50.294077487,0.0
50.343881502,0.0
50.394092557,0.0
50.443915947,0.0
50.494090612,0.0
50.543922392,0.0
50.594116557,0.0
50.643914571,0.0
50.694131504,0.0
50.743918894,0.0
50.794119827,0.0
50.843969843,0.0
50.894155901,0.0
50.944000292,0.0
50.994142723,0.0
51.043957722,0.0
51.094167155,0.0
51.144104815,0.0
51.194180354,0.0
51.243995744,0.0
51.294194802,0.0
51.344003942,0.0
51.394194249,0.0
51.444063266,0.0
51.494222948,0.0
51.544033338,0.0
51.594215129,0.0
51.644054291,0.0
51.694231588,0.0
51.744040485,0.0
51.794224797,0.0
51.844060945,0.0
51.894225882,0.0
51.944035779,0.0
51.994224201,0.0
52.044074598,0.0
52.094253287,0.0
52.144192202,0.0
52.194240246,0.0
52.244083518,0.0
52.294283332,0.0
52.344097353,0.0
52.394299167,0.0
52.444097812,0.0
52.494292485,0.0
52.544097772,0.0
52.594308695,0.0
52.644133973,0.0
52.694324419,0.0
52.744121823,0.0
52.794317269,0.0
52.844149049,0.0
52.894313369,0.0
52.944134633,0.0
52.99434858,0.0
53.044145608,0.0
53.094354055,0.0
53.144264853,0.0
53.194359906,0.0
53.244171935,0.0
53.294355506,0.0
53.34418466,0.0
53.39435859,0.0
53.444235512,0.0
53.494394191,0.0
53.54418897,0.0
53.594408917,0.0
53.644198817,0.0
53.694415011,0.0
53.744215411,0.0
53.794423979,0.0
53.844222879,0.0
53.894411072,0.0
53.944231832,0.0
53.994419524,0.0
54.044333943,0.0
54.094434492,0.0
54.144261519,0.0
54.194466211,0.0
54.244262237,0.0
54.294474414,0.0
54.34427533,0.0
54.394507008,0.0
54.444547056,0.0
54.494507351,0.0
54.544362018,0.0
54.59453182,0.0
54.644359223,0.0
54.694515293,0.0
54.744317071,0.0
54.794514767,0.0
54.84435078,0.0
54.894541351,0.0
54.944344379,0.0
54.994734597,0.0
55.044355729,0.0
55.094541675,0.0
55.14441283,0.0
55.194546508,0.0
55.244481431,0.0
55.294562108,0.0
55.344457155,0.0
55.394600334,0.0
55.444635759,0.0
55.494572182,0.0
55.544395212,0.0
55.594607032,0.0
55.64441219,0.0
55.694585998,0.0
55.744422657,0.0
55.794602856,0.0
55.844507516,0.0
55.894614839,0.0
55.944675395,0.0
55.994756326,0.0
56.044498606,0.0
56.094647539,0.0
56.144525715,0.0
56.194652022,0.0
56.244470306,0.0
56.29466788,0.0
56.344509039,0.0
56.394655862,0.0
56.444481396,0.0
56.49467347,0.0
56.544518739,0.0
56.594696813,0.0
56.644493834,0.0
56.694680644,0.0
56.744519912,0.0
56.794729098,0.0
56.84450149,0.0
56.894714785,0.0
56.944504177,0.0
56.994716988,0.0
57.044521005,0.0
57.094726691,0.0
57.144584085,0.0
57.194743269,0.0
57.244563412,0.0
57.294745472,0.0
57.344584601,0.0
57.394758535,0.0
57.444556053,0.0
57.494778238,0.0
57.544564881,0.0
57.594778941,0.0
57.644570459,0.0
57.694798755,0.0
57.744586788,0.0
57.79566992,0.0
57.844594601,0.0
57.894773911,0.0
57.94463093,0.0
57.995687577,0.0
58.044606258,0.0
58.095675265,0.0
58.145023739,0.0
58.195700344,0.0
58.244726527,0.0
58.295700172,0.0
58.344657603,0.0
58.39570111,0.0
58.444673182,0.0
58.495714313,0.0
58.54466187,0.0
58.595730142,0.0
58.644671563,0.0
58.695726446,0.0
58.744744991,0.0
58.795775624,0.0
58.844686416,0.0
58.895958431,0.0
58.944723453,0.0
58.995747085,0.0
59.044705879,0.0
59.095757512,0.0
59.144747181,0.0
59.195778424,0.0
59.244738483,0.0
59.295779101,0.0
59.34475341,0.0
59.395795903,0.0
59.445178739,0.0
59.495792079,0.0
59.544766248,0.0
59.595812365,0.0
59.644791942,0.0
59.69583233,0.0
59.744774393,0.0
59.795821172,0.0
59.844783985,0.0
59.89584989,0.0
59.944805953,0.0
59.996050238,0.0
60.04480192,0.0
60.095858809,0.0
60.145039519,0.0
60.195869151,0.0
60.24482659,0.0
60.29543745,0.0
60.345104331,0.0
60.395457778,0.0
60.445256552,0.0
60.495889538,0.0
60.545061623,0.0
60.595474088,0.0
60.645073831,0.0
60.695472392,0.0
60.74508001,0.0
60.795482086,0.0
60.845096079,0.0
60.895704552,0.0
60.945305044,0.0
60.996128023,0.0
61.045105967,0.0
61.095949572,0.0
61.145183913,0.0
61.195939765,0.0
61.245139714,0.0
61.295959085,0.0
61.345152158,0.0
61.395964762,0.0
61.445364624,0.0
61.495971581,0.0
61.54517453,0.0
61.595993526,0.0
61.645185986,0.0
61.695984494,0.0
61.745189331,0.0
61.796002824,0.0
61.845204677,0.0
61.89602142,0.0
61.945208007,0.0
61.996235787,0.0
62.045225853,0.0
62.096041846,0.0
62.145243574,0.0
62.196044316,0.0
62.245250653,0.0
62.296065662,0.0
62.345261999,0.0
62.396060883,0.0
62.445243594,0.0
62.496093588,0.0
62.545488321,0.0
62.596072683,0.0
62.645276271,0.0
62.696300676,0.0
62.745329994,0.0
62.79610761,0.0
62.845306073,0.0
62.896129956,0.0
62.945307294,0.0
62.996323199,0.0
63.045322141,0.0
63.096144649,0.0
63.145356363,0.0
63.19614548,0.0
63.245368209,0.0
63.296156327,0.0
63.345384165,0.0
63.396164157,0.0
63.445402137,0.0
63.496385651,0.0
63.546024907,0.0
63.59617085,0.0
63.6453763,0.0
63.696193918,0.0
63.745390492,0.0
63.79620872,0.0
63.845425934,0.0
63.896193161,0.0
63.945450126,0.0
63.996442374,0.0
64.045443926,0.0
64.096220528,0.0
64.145472868,0.0
64.196244595,0.0
64.245447543,0.0
64.296252286,0.0
64.345441234,0.0
64.396249353,0.0
64.445509052,0.0
64.496269778,0.0
64.545686123,0.0
64.596279345,0.0
64.645477296,0.0
64.696287277,0.0
64.745509494,0.0
64.796299474,0.0
64.845507425,0.0
64.896326672,0.0
64.945528248,0.0
64.996326119,0.0
65.045516945,0.0
65.096548823,0.0
65.145575268,0.0
65.196330873,0.0
65.245537075,0.0
65.296356821,0.0
65.345563897,0.0
65.396368627,0.0
65.445549703,0.0
65.496363449,0.0
65.545730046,0.0
65.596382022,0.0
65.645607354,0.0
65.696388354,0.0
65.745626812,0.0
65.796401672,0.0
65.84565152,0.0
65.896402629,0.0
65.945641336,0.0
65.996415321,0.0
66.046176716,0.0
66.096626676,0.0
66.145652862,0.0
66.196428237,0.0
66.245655319,0.0
66.29644207,0.0
66.345665652,0.0
66.396441637,0.0
66.445691485,0.0
66.49646572,0.0
66.546237864,0.0
66.596471803,0.0
66.645710262,0.0
66.696510626,0.0
66.745683975,0.0
66.796520965,0.0
66.845739299,0.0
66.896494303,0.0
66.945739763,0.0
66.996528768,0.0
67.045726101,0.0
67.096689986,0.0
67.145774941,0.0
67.196542929,0.0
67.245728763,0.0
67.296547878,0.0
67.345768228,0.0
67.396551841,0.0
67.44574905,0.0
67.49656643,0.0
67.545982536,0.0
67.596556894,0.0
67.646071494,0.0
67.696585575,0.0
67.745799542,0.0
67.796807169,0.0
67.846021994,0.0
67.896522325,0.0
67.945781418,0.0
67.996609648,0.0
68.045794599,0.0
68.096738348,0.0
68.145779045,0.0
68.196660292,0.0
68.245784491,0.0
68.296637098,0.0
68.345808438,0.0
68.396665045,0.0
68.445792617,0.0
68.496659741,0.0
68.54583944,0.0
68.596752064,0.0
68.646112295,0.0
68.696698015,0.0
68.745809974,0.0
68.796858488,0.0
68.845799818,0.0
68.896688687,0.0
68.945845397,0.0
68.996705531,0.0
69.04581624,0.0
69.096885645,0.0
69.145837444,0.0
69.196679952,0.0
69.245804036,0.0
69.296664796,0.0
69.345850132,0.0
69.396667874,0.0
69.445853476,0.0
69.496673343,0.0
69.545812553,0.0
69.596661171,0.0
69.645844527,0.0
